period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,78.59147,69.76893,94.89,94.83,6,-0.1712
+1q,97.71669,91.9544,106.37,108.54,6,-0.099700004
0y,396.89844,370.8621,433.87,436.55,7,-0.0908
+1y,451.5652,413.2,508.75,396.89844,7,0.1377
