,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-14702325.581395,-1110000.0,-396588.486141,-229000.0,-2188775.510204,
Tax Rate For Calcs,0.134884,0.222,0.132196,0.229,0.19898,
Normalized EBITDA,649000000.0,609000000.0,579000000.0,555000000.0,516000000.0,
Total Unusual Items,-109000000.0,-5000000.0,-3000000.0,-1000000.0,-11000000.0,
Total Unusual Items Excluding Goodwill,-109000000.0,-5000000.0,-3000000.0,-1000000.0,-11000000.0,
Net Income From Continuing Operation Net Minority Interest,372000000.0,385000000.0,407000000.0,344000000.0,314000000.0,
Reconciled Depreciation,73000000.0,72000000.0,69000000.0,69000000.0,73000000.0,
Reconciled Cost Of Revenue,1412000000.0,1365000000.0,1365000000.0,1290000000.0,1289000000.0,
EBITDA,540000000.0,604000000.0,576000000.0,554000000.0,505000000.0,
EBIT,467000000.0,532000000.0,507000000.0,485000000.0,432000000.0,
Net Interest Income,-30000000.0,-32000000.0,-34000000.0,-35000000.0,-35000000.0,
Interest Expense,37000000.0,37000000.0,38000000.0,39000000.0,40000000.0,
Interest Income,7000000.0,5000000.0,4000000.0,4000000.0,5000000.0,
Normalized Income,466297674.418605,388890000.0,409603411.513859,344771000.0,322811224.489796,
Net Income From Continuing And Discontinued Operation,372000000.0,385000000.0,407000000.0,344000000.0,314000000.0,
Total Expenses,1606000000.0,1547000000.0,1539000000.0,1452000000.0,1461000000.0,
Total Operating Income As Reported,489000000.0,542000000.0,521000000.0,494000000.0,445000000.0,
Diluted Average Shares,404000000.0,405000000.0,404000000.0,407000000.0,408000000.0,
Basic Average Shares,402000000.0,403000000.0,404000000.0,405000000.0,406000000.0,
Diluted EPS,0.92,0.95,1.0,0.84,0.77,
Basic EPS,0.92,0.96,1.01,0.85,0.77,
Diluted NI Availto Com Stockholders,372000000.0,384000000.0,407000000.0,343000000.0,314000000.0,
Net Income Common Stockholders,372000000.0,384000000.0,407000000.0,343000000.0,314000000.0,
Preferred Stock Dividends,0.0,1000000.0,,1000000.0,0.0,1000000.0
Net Income,372000000.0,385000000.0,407000000.0,344000000.0,314000000.0,
Net Income Including Noncontrolling Interests,372000000.0,385000000.0,407000000.0,344000000.0,314000000.0,
Net Income Continuous Operations,372000000.0,385000000.0,407000000.0,344000000.0,314000000.0,
Tax Provision,58000000.0,110000000.0,62000000.0,102000000.0,78000000.0,
Pretax Income,430000000.0,495000000.0,469000000.0,446000000.0,392000000.0,
Other Income Expense,-102000000.0,-15000000.0,-11000000.0,-9000000.0,-3000000.0,
Other Non Operating Income Expenses,7000000.0,-10000000.0,-8000000.0,-8000000.0,8000000.0,
Special Income Charges,-103000000.0,0.0,0.0,4000000.0,0.0,
Gain On Sale Of Business,,1000000.0,2000000.0,3000000.0,,1000000.0
Other Special Charges,,,,,0.0,6000000.0
Restructuring And Mergern Acquisition,88000000.0,1000000.0,2000000.0,-1000000.0,-2000000.0,
Gain On Sale Of Security,-6000000.0,-5000000.0,-3000000.0,-5000000.0,-11000000.0,
Net Non Operating Interest Income Expense,-30000000.0,-32000000.0,-34000000.0,-35000000.0,-35000000.0,
Interest Expense Non Operating,37000000.0,37000000.0,38000000.0,39000000.0,40000000.0,
Interest Income Non Operating,7000000.0,5000000.0,4000000.0,4000000.0,5000000.0,
Operating Income,562000000.0,542000000.0,514000000.0,490000000.0,430000000.0,
Operating Expense,194000000.0,182000000.0,174000000.0,162000000.0,172000000.0,
Depreciation Amortization Depletion Income Statement,73000000.0,72000000.0,69000000.0,69000000.0,73000000.0,
Depreciation And Amortization In Income Statement,73000000.0,72000000.0,69000000.0,69000000.0,73000000.0,
Research And Development,10000000.0,10000000.0,9000000.0,8000000.0,7000000.0,
Selling General And Administration,111000000.0,100000000.0,96000000.0,85000000.0,92000000.0,
General And Administrative Expense,111000000.0,100000000.0,96000000.0,85000000.0,92000000.0,
Other Gand A,96000000.0,100000000.0,89000000.0,85000000.0,77000000.0,
Salaries And Wages,,,7000000.0,,,
Gross Profit,756000000.0,724000000.0,688000000.0,652000000.0,602000000.0,
Cost Of Revenue,1412000000.0,1365000000.0,1365000000.0,1290000000.0,1289000000.0,
Total Revenue,2168000000.0,2089000000.0,2053000000.0,1942000000.0,1891000000.0,
Operating Revenue,2168000000.0,2089000000.0,2053000000.0,1942000000.0,1891000000.0,
