,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,1431000000.0,977000000.0,682000000.0,540000000.0,
Repurchase Of Capital Stock,-755000000.0,-500000000.0,-250000000.0,-400000000.0,
Repayment Of Debt,-765000000.0,-865000000.0,-876000000.0,-69000000.0,
Issuance Of Debt,500000000.0,500000000.0,400000000.0,0.0,
Capital Expenditure,-453000000.0,-321000000.0,-219000000.0,-193000000.0,
End Cash Position,743000000.0,565000000.0,610000000.0,792000000.0,
Beginning Cash Position,565000000.0,610000000.0,792000000.0,722000000.0,
Effect Of Exchange Rate Changes,1000000.0,-1000000.0,0.0,-2000000.0,
Changes In Cash,177000000.0,-44000000.0,-182000000.0,72000000.0,
Financing Cash Flow,-1269000000.0,-1026000000.0,-868000000.0,-526000000.0,
Cash Flow From Continuing Financing Activities,-1269000000.0,-1026000000.0,-868000000.0,-526000000.0,
Net Other Financing Charges,-69000000.0,-60000000.0,-80000000.0,-24000000.0,
Proceeds From Stock Option Exercised,1000000.0,8000000.0,11000000.0,16000000.0,
Cash Dividends Paid,-181000000.0,-109000000.0,-73000000.0,-44000000.0,
Preferred Stock Dividend Paid,-2000000.0,-2000000.0,-2000000.0,-2000000.0,
Common Stock Dividend Paid,-179000000.0,-107000000.0,-71000000.0,-42000000.0,
Net Preferred Stock Issuance,-55000000.0,0.0,0.0,,
Preferred Stock Payments,-55000000.0,0.0,0.0,,
Net Common Stock Issuance,-700000000.0,-500000000.0,-250000000.0,-400000000.0,
Common Stock Payments,-700000000.0,-500000000.0,-250000000.0,-400000000.0,
Net Issuance Payments Of Debt,-265000000.0,-365000000.0,-476000000.0,-74000000.0,
Net Short Term Debt Issuance,,0.0,0.0,-5000000.0,-9000000.0
Net Long Term Debt Issuance,-265000000.0,-365000000.0,-476000000.0,-69000000.0,
Long Term Debt Payments,-765000000.0,-865000000.0,-876000000.0,-69000000.0,
Long Term Debt Issuance,500000000.0,500000000.0,400000000.0,0.0,
Investing Cash Flow,-438000000.0,-316000000.0,-215000000.0,-135000000.0,
Cash Flow From Continuing Investing Activities,-438000000.0,-316000000.0,-215000000.0,-135000000.0,
Net Other Investing Changes,9000000.0,10000000.0,2000000.0,58000000.0,
Net Investment Purchase And Sale,6000000.0,0.0,2000000.0,0.0,
Sale Of Investment,15000000.0,0.0,2000000.0,0.0,
Purchase Of Investment,-9000000.0,0.0,0.0,,
Net Business Purchase And Sale,0.0,-5000000.0,0.0,0.0,
Purchase Of Business,0.0,-5000000.0,0.0,,
Capital Expenditure Reported,-453000000.0,-321000000.0,-219000000.0,-193000000.0,
Operating Cash Flow,1884000000.0,1298000000.0,901000000.0,733000000.0,
Cash Flow From Continuing Operating Activities,1884000000.0,1298000000.0,901000000.0,733000000.0,
Change In Working Capital,-98000000.0,-266000000.0,-345000000.0,-203000000.0,
Change In Other Working Capital,-6000000.0,-14000000.0,-7000000.0,-12000000.0,
Change In Other Current Liabilities,68000000.0,-28000000.0,-34000000.0,-60000000.0,
Change In Other Current Assets,-14000000.0,-3000000.0,-4000000.0,1000000.0,
Change In Payables And Accrued Expense,23000000.0,-44000000.0,30000000.0,269000000.0,
Change In Accrued Expense,96000000.0,5000000.0,37000000.0,23000000.0,
Change In Payable,-73000000.0,-49000000.0,-7000000.0,246000000.0,
Change In Account Payable,-73000000.0,-49000000.0,-7000000.0,246000000.0,
Change In Prepaid Assets,-10000000.0,-14000000.0,-24000000.0,-6000000.0,
Change In Inventory,-50000000.0,-106000000.0,-142000000.0,-234000000.0,
Change In Receivables,-109000000.0,-57000000.0,-164000000.0,-161000000.0,
Other Non Cash Items,44000000.0,-32000000.0,12000000.0,43000000.0,
Stock Based Compensation,73000000.0,63000000.0,50000000.0,54000000.0,
Deferred Tax,17000000.0,55000000.0,108000000.0,79000000.0,
Deferred Income Tax,17000000.0,55000000.0,108000000.0,79000000.0,
Depreciation Amortization Depletion,283000000.0,277000000.0,272000000.0,265000000.0,
Depreciation And Amortization,283000000.0,277000000.0,272000000.0,265000000.0,
Operating Gains Losses,57000000.0,46000000.0,39000000.0,26000000.0,
Pension And Employee Benefit Expense,42000000.0,40000000.0,37000000.0,24000000.0,
Gain Loss On Investment Securities,,,22000000.0,18000000.0,9000000.0
Net Income From Continuing Operations,1508000000.0,1155000000.0,765000000.0,469000000.0,
