period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,5.90887,5.58,6.29983,5.41,9,0.0922
+1q,7.16689,6.65,7.46203,6.72,9,0.0665
0y,28.2481,27.41,29.55292,25.87,9,0.0919
+1y,31.28551,29.77,34.35405,28.2481,8,0.1075
