,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0315,1402710,1060687196,-0.0047999998
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0254,1128932,853664491,0.022
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.0228,1015826,768137129,-0.042600002
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Value Index Fund,0.0147,654990,495283777,-0.0355
4,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,576057,435597011,-0.0086
5,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0128,569705,430793820,0.0017
6,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117999995,526810,398357908,-0.0184
7,2026-01-31,First TRT Exch-Trd Fd. VI-First TRT RBA American Industrial Renaissanc,0.0083,370184,279922028,0.0621
8,2025-12-31,Capitol Series Trust-FullerThaler Behavioral Small-Cap Equity Fund,0.0076,338231,255760129,-0.1378
9,2025-12-31,-Victory Pioneer Fund,0.0074,328550,248439647,0.0512
