address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,marketState,shortName,longName,averageAnalystRating,cryptoTradeable,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,displayName,trailingPegRatio
301 Merritt Seven,Norwalk,CT,06851-1092,United States,203 849 7800,https://emcorgroup.com,Engineering & Construction,engineering-construction,Engineering & Construction,Industrials,industrials,Industrials,"EMCOR Group, Inc. provides electrical and mechanical construction and facilities, building, and industrial services in the United States and the United Kingdom. It offers design, integration, installation, startup, operation, and maintenance services related to power transmission, distribution, and generation systems; energy solutions; premises electrical and lighting systems; process instrumentation; low-voltage systems; voice and data communications systems; roadway and transit lighting, signaling, and fiber optic lines; computerized traffic control systems, and signal and communication equipment; heating, ventilation, air conditioning, refrigeration, and geothermal solutions; clean-room process ventilation systems; fire protection and suppression systems; plumbing, process, and piping systems; control and filtration systems; water and wastewater treatment systems; central plant heating and cooling systems; crane and rigging; millwright; and steel fabrication, erection, and welding services. The company also provides site-based operations and maintenance; facility management and maintenance; energy retrofit; military base operations support; indoor air quality; floor care and janitorial; landscaping, lot sweeping, and snow removal; vendor management and call center; installation and support for building systems; program development, management, and maintenance for energy systems; technical consulting and diagnostic; infrastructure and building projects; modification and retrofit projects; and reception, security, and catering services. In addition, it offers refinery turnaround planning and engineering; welding; overhaul and maintenance; technical; instrumentation, controls, and electrical; electrical panel design, fabrication, and installation; on-site repair and maintenance; and renewable energy services, as well as design, manufacturing, repair, and hydro blast cleaning services. The company was incorporated in 1987 and is headquartered in Norwalk, Connecticut.",44000,"[{'maxAge': 1, 'name': 'Mr. Anthony J. Guzzi', 'age': 61, 'title': 'Chairman, President & CEO', 'yearBorn': 1964, 'fiscalYear': 2024, 'totalPay': 10562876, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jason R. Nalbandian', 'age': 37, 'title': 'Senior VP, CFO & Chief Accounting Officer', 'yearBorn': 1988, 'fiscalYear': 2024, 'totalPay': 2051188, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Maxine Lum Mauricio Esq.', 'age': 53, 'title': 'Chief Administrative Officer, Executive VP, General Counsel & Corporate Secretary', 'yearBorn': 1972, 'fiscalYear': 2024, 'totalPay': 3132535, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Steven H. Fried', 'title': 'Vice President of Compliance', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Susan N. Masters Esq.', 'title': 'VP of Human Resources & Assistant General Counsel', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': ""Ms. Laura M. D'Entrone"", 'title': 'VP & Chief Information Security Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael P. Bordes', 'title': 'CEO & President of EMCOR Building Services', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Douglas R. Harrington Jr.', 'title': 'President & CEO of EMCOR Industrial Services', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Kostas  Christakos', 'title': 'Treasurer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Daniel  Fitzgibbons', 'title': 'President & CEO of EMCOR Electrical Construction Services', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",3,5,5,5,4,1775001600,1735603200,http://www.emcorgroup.com/investors_relations,[],86400,2,757.54,754.96,752.0,766.73,757.54,754.96,752.0,766.73,1.6,0.21,1776297600,0.0355,0.3,1.112,26.805035,24.169975,106306,106306,375191,305450,305450,758.95,763.26,120,80,33850603520,33679979665,347.68,835.0,835.0,1.0,1.9928036,746.5176,654.9158,1.15,0.0015180716,USD,False,33043605504,0.07493,43956315,44532566,792393,883982,1770940800,1773360000,0.0178,0.01328,0.98052,1.91,0.023699999,44765865,82.523,9.163142,1767139200,1798675200,1767139200,0.488,1272817024,28.21,31.28551,2:1,1184025600,1.945,18.726,1.1383729,0.32693863,0.4,1768348800,EQUITY,756.17,1000.0,770.0,864.1667,831.0,1.66667,buy,6,1111968000,24.97,1764573056,474556992,1.173,1.22,16986422272,12.913,377.626,0.11599,0.3849,3282988032,991140096,1302062976,0.53,0.197,0.19327,0.103879996,0.09503999,USD,EME,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,[],1775578851,NYQ,finmb_28014,America/New_York,EDT,-14400000,us_market,False,-0.1808479,756.17,REGULAR,"EMCOR Group, Inc.","EMCOR Group, Inc.",1.7 - Buy,False,True,789748200000,-1.3699951,752.0 - 766.73,NYSE,375191,408.49,1.1749022,347.68 - 835.0,-78.83002,-0.09440721,113.83729,1777507200,1772112600,1777465800,1777465800,1772119800,1772119800,True,28.21,31.28551,28.2481,26.768879,9.652405,0.01292991,101.25421,0.15460646,15,0,EMCOR,
