Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2026-04-30,2026-04-16,"[datetime.date(2026, 4, 29)]",6.29983,5.58,5.90887,4302800000,4075000000,4201004100
