,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,360900000.0,497800000.0,555100000.0,348000000.0,
Repurchase Of Capital Stock,-863400000.0,-181500000.0,-100000000.0,-408300000.0,
Repayment Of Debt,-577200000.0,-2199400000.0,-2292900000.0,-590200000.0,
Issuance Of Debt,577200000.0,521200000.0,3847100000.0,814800000.0,
Issuance Of Capital Stock,600000.0,,6700000.0,,
Capital Expenditure,-25300000.0,-33600000.0,-42000000.0,-43200000.0,
Interest Paid Supplemental Data,81500000.0,140400000.0,133700000.0,73100000.0,
Income Tax Paid Supplemental Data,427500000.0,228100000.0,168000000.0,197300000.0,
End Cash Position,253400000.0,747800000.0,238900000.0,271000000.0,
Beginning Cash Position,747800000.0,238900000.0,271000000.0,325700000.0,
Effect Of Exchange Rate Changes,24800000.0,-19400000.0,7400000.0,-20600000.0,
Changes In Cash,-519200000.0,528300000.0,-39500000.0,-34100000.0,
Financing Cash Flow,-868400000.0,-1864200000.0,1431500000.0,-199000000.0,
Cash Flow From Continuing Financing Activities,-868400000.0,-1864200000.0,1431500000.0,-199000000.0,
Net Other Financing Charges,-5600000.0,-4500000.0,-29400000.0,-15300000.0,
Net Common Stock Issuance,-862800000.0,-181500000.0,-93300000.0,-408300000.0,
Common Stock Payments,-863400000.0,-181500000.0,-100000000.0,-408300000.0,
Common Stock Issuance,600000.0,,6700000.0,,
Net Issuance Payments Of Debt,0.0,-1678200000.0,1554200000.0,224600000.0,
Net Long Term Debt Issuance,0.0,-1678200000.0,1554200000.0,224600000.0,
Long Term Debt Payments,-577200000.0,-2199400000.0,-2292900000.0,-590200000.0,
Long Term Debt Issuance,577200000.0,521200000.0,3847100000.0,814800000.0,
Investing Cash Flow,-37000000.0,1861100000.0,-2068100000.0,-226300000.0,
Cash Flow From Continuing Investing Activities,-37000000.0,1861100000.0,-2068100000.0,-226300000.0,
Net Other Investing Changes,-2900000.0,-6700000.0,45800000.0,-25000000.0,
Net Business Purchase And Sale,-8800000.0,1901400000.0,-2071900000.0,-158100000.0,
Sale Of Business,,1923400000.0,17000000.0,215400000.0,67300000.0
Purchase Of Business,-8800000.0,-22000000.0,-2088900000.0,-373500000.0,
Net PPE Purchase And Sale,-25300000.0,-33600000.0,-42000000.0,-43200000.0,
Sale Of PPE,,,,,20800000.0
Purchase Of PPE,-25300000.0,-33600000.0,-42000000.0,-43200000.0,
Operating Cash Flow,386200000.0,531400000.0,597100000.0,391200000.0,
Cash Flow From Continuing Operating Activities,386200000.0,531400000.0,597100000.0,391200000.0,
Change In Working Capital,-472000000.0,203400000.0,-8000000.0,-253400000.0,
Change In Other Working Capital,85700000.0,168500000.0,26000000.0,108600000.0,
Change In Other Current Liabilities,-30700000.0,-52500000.0,-2400000.0,-29500000.0,
Change In Other Current Assets,-72900000.0,-116300000.0,-67200000.0,-46300000.0,
Change In Payables And Accrued Expense,-339100000.0,327800000.0,4400000.0,-117300000.0,
Change In Accrued Expense,-22500000.0,56500000.0,20800000.0,-54200000.0,
Change In Payable,-316600000.0,271300000.0,-16400000.0,-63100000.0,
Change In Account Payable,-5400000.0,5700000.0,-12400000.0,-24800000.0,
Change In Tax Payable,-311200000.0,265600000.0,-4000000.0,-38300000.0,
Change In Income Tax Payable,-311200000.0,265600000.0,-4000000.0,-38300000.0,
Change In Inventory,4900000.0,11000000.0,67600000.0,-113500000.0,
Change In Receivables,-119900000.0,-135100000.0,-36400000.0,-55400000.0,
Changes In Account Receivables,-119900000.0,-135100000.0,-36400000.0,-55400000.0,
Other Non Cash Items,88500000.0,93900000.0,11600000.0,41700000.0,
Stock Based Compensation,146500000.0,158600000.0,145400000.0,120400000.0,
Deferred Tax,2300000.0,27000000.0,-104600000.0,-40000000.0,
Deferred Income Tax,2300000.0,27000000.0,-104600000.0,-40000000.0,
Depreciation Amortization Depletion,199900000.0,232000000.0,250600000.0,171800000.0,
Depreciation And Amortization,199900000.0,232000000.0,250600000.0,171800000.0,
Amortization Cash Flow,,,212300000.0,131600000.0,138600000.0
Amortization Of Intangibles,,,212300000.0,131600000.0,138600000.0
Depreciation,,,38300000.0,40200000.0,41300000.0
Operating Gains Losses,-3000000.0,-1687900000.0,-9200000.0,-99000000.0,
Gain Loss On Sale Of Business,-3000000.0,-1687900000.0,-9200000.0,-99000000.0,
Net Income From Continuing Operations,424000000.0,1504400000.0,311300000.0,449700000.0,
