,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,236000000.0,237900000.0,238000000.0,237200000.0,245800000.0,
Share Issued,236000000.0,237900000.0,238000000.0,237200000.0,245800000.0,
Net Debt,1138800000.0,1159100000.0,1246500000.0,1101000000.0,651800000.0,
Total Debt,1392200000.0,1391800000.0,1512400000.0,1391000000.0,1390600000.0,
Tangible Book Value,-327600000.0,-414500000.0,-574300000.0,-676200000.0,-241200000.0,
Invested Capital,7228400000.0,7181800000.0,7200500000.0,6810100000.0,7135900000.0,
Working Capital,128500000.0,5000000.0,-87500000.0,-238000000.0,482400000.0,
Net Tangible Assets,-327600000.0,-414500000.0,-574300000.0,-676200000.0,-241200000.0,
Capital Lease Obligations,,,,,123400000.0,121800000.0
Common Stock Equity,5836200000.0,5790000000.0,5688100000.0,5419100000.0,5745300000.0,
Total Capitalization,7228400000.0,7181800000.0,7129500000.0,6810100000.0,7135900000.0,
Total Equity Gross Minority Interest,5836200000.0,5790000000.0,5688100000.0,5419100000.0,5745300000.0,
Stockholders Equity,5836200000.0,5790000000.0,5688100000.0,5419100000.0,5745300000.0,
Gains Losses Not Affecting Retained Earnings,10500000.0,7600000.0,29500000.0,-198400000.0,-381900000.0,
Other Equity Adjustments,10500000.0,7600000.0,29500000.0,-198400000.0,-381900000.0,
Retained Earnings,3387600000.0,3360000000.0,3293600000.0,3283500000.0,3757600000.0,
Additional Paid In Capital,2437900000.0,2422200000.0,2364800000.0,2333800000.0,2369400000.0,
Capital Stock,200000.0,200000.0,200000.0,200000.0,200000.0,
Common Stock,200000.0,200000.0,200000.0,200000.0,200000.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,3475800000.0,3229600000.0,3411100000.0,3479800000.0,3743000000.0,
Total Non Current Liabilities Net Minority Interest,1972400000.0,1976000000.0,2034000000.0,1959200000.0,1955000000.0,
Other Non Current Liabilities,285000000.0,288500000.0,279900000.0,267900000.0,268900000.0,
Non Current Deferred Liabilities,295200000.0,295700000.0,312700000.0,300300000.0,295500000.0,
Non Current Deferred Revenue,104700000.0,102800000.0,101000000.0,97800000.0,95600000.0,
Non Current Deferred Taxes Liabilities,190500000.0,192900000.0,211700000.0,202500000.0,199900000.0,
Long Term Debt And Capital Lease Obligation,1392200000.0,1391800000.0,1441400000.0,1391000000.0,1390600000.0,
Long Term Capital Lease Obligation,,,,,123400000.0,121800000.0
Long Term Debt,1392200000.0,1391800000.0,1441400000.0,1391000000.0,1390600000.0,
Current Liabilities,1503400000.0,1253600000.0,1377100000.0,1520600000.0,1788000000.0,
Other Current Liabilities,211700000.0,178200000.0,176500000.0,168200000.0,273800000.0,
Current Deferred Liabilities,894000000.0,738800000.0,781200000.0,795000000.0,800400000.0,
Current Deferred Revenue,894000000.0,738800000.0,781200000.0,795000000.0,800400000.0,
Current Debt And Capital Lease Obligation,,,71000000.0,,,400000000.0
Current Debt,,,71000000.0,,,400000000.0
Other Current Borrowings,,,71000000.0,,,
Pensionand Other Post Retirement Benefit Plans Current,211700000.0,162200000.0,169200000.0,110800000.0,227200000.0,
Payables And Accrued Expenses,186000000.0,174400000.0,179200000.0,446600000.0,486600000.0,
Payables,186000000.0,174400000.0,179200000.0,446600000.0,486600000.0,
Total Tax Payable,17700000.0,15700000.0,18800000.0,275700000.0,325000000.0,
Income Tax Payable,17700000.0,15700000.0,18800000.0,275700000.0,325000000.0,
Accounts Payable,168300000.0,158700000.0,160400000.0,170900000.0,161600000.0,
Total Assets,9312000000.0,9019600000.0,9099200000.0,8898900000.0,9488300000.0,
Total Non Current Assets,7680100000.0,7761000000.0,7809600000.0,7616300000.0,7217900000.0,
Other Non Current Assets,462700000.0,461000000.0,429400000.0,400800000.0,387600000.0,
Non Current Deferred Assets,260000000.0,287000000.0,300200000.0,314300000.0,294400000.0,
Non Current Deferred Taxes Assets,260000000.0,287000000.0,300200000.0,314300000.0,294400000.0,
Investments And Advances,610800000.0,622700000.0,630700000.0,619100000.0,361000000.0,
Long Term Equity Investment,610800000.0,622700000.0,630700000.0,619100000.0,361000000.0,
Goodwill And Other Intangible Assets,6163800000.0,6204500000.0,6262400000.0,6095300000.0,5986500000.0,
Other Intangible Assets,924100000.0,967400000.0,1014800000.0,988700000.0,998100000.0,
Goodwill,5239700000.0,5237100000.0,5247600000.0,5106600000.0,4988400000.0,
Net PPE,182800000.0,185800000.0,186900000.0,186800000.0,188400000.0,
Accumulated Depreciation,-357900000.0,,,,-339200000.0,
Gross PPE,540700000.0,,,,527600000.0,317300000.0
Construction In Progress,13400000.0,,,,13300000.0,
Other Properties,,,,,123500000.0,317300000.0
Machinery Furniture Equipment,287900000.0,,,,275400000.0,
Properties,239400000.0,,,,238900000.0,
Current Assets,1631900000.0,1258600000.0,1289600000.0,1282600000.0,2270400000.0,
Other Current Assets,233500000.0,200600000.0,194900000.0,159500000.0,196200000.0,
Assets Held For Sale Current,0.0,0.0,0.0,0.0,312000000.0,
Prepaid Assets,102700000.0,107800000.0,109600000.0,115500000.0,103300000.0,
Inventory,186300000.0,174700000.0,179700000.0,187200000.0,194300000.0,
Finished Goods,110800000.0,105500000.0,106800000.0,104300000.0,117400000.0,
Work In Process,5100000.0,4400000.0,5800000.0,4800000.0,5200000.0,
