,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,236000000.0,245800000.0,246500000.0,246900000.0,
Share Issued,236000000.0,245800000.0,246500000.0,246900000.0,
Net Debt,1138800000.0,651800000.0,2836800000.0,1249000000.0,
Total Debt,1392200000.0,1390600000.0,3188500000.0,1625100000.0,
Tangible Book Value,-327600000.0,-241200000.0,-2094000000.0,-585800000.0,
Invested Capital,7228400000.0,7135900000.0,7566700000.0,5570200000.0,
Working Capital,128500000.0,482400000.0,1600000.0,56100000.0,
Net Tangible Assets,-327600000.0,-241200000.0,-2094000000.0,-585800000.0,
Capital Lease Obligations,,123400000.0,121900000.0,105100000.0,121400000.0
Common Stock Equity,5836200000.0,5745300000.0,4500100000.0,4050200000.0,
Total Capitalization,7228400000.0,7135900000.0,7036300000.0,5270200000.0,
Total Equity Gross Minority Interest,5836200000.0,5745300000.0,4500100000.0,4050200000.0,
Minority Interest,,,0.0,0.0,0.0
Stockholders Equity,5836200000.0,5745300000.0,4500100000.0,4050200000.0,
Gains Losses Not Affecting Retained Earnings,10500000.0,-381900000.0,-152100000.0,-234900000.0,
Other Equity Adjustments,10500000.0,-381900000.0,-152100000.0,-234900000.0,
Retained Earnings,3387600000.0,3757600000.0,2437400000.0,2230000000.0,
Additional Paid In Capital,2437900000.0,2369400000.0,2214600000.0,2054900000.0,
Capital Stock,200000.0,200000.0,200000.0,200000.0,
Common Stock,200000.0,200000.0,200000.0,200000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,3475800000.0,3743000000.0,5039200000.0,3218800000.0,
Total Non Current Liabilities Net Minority Interest,1972400000.0,1955000000.0,3209900000.0,1756700000.0,
Other Non Current Liabilities,285000000.0,268900000.0,165700000.0,175300000.0,
Tradeand Other Payables Non Current,,,,40900000.0,54500000.0
Non Current Deferred Liabilities,295200000.0,295500000.0,386100000.0,256300000.0,
Non Current Deferred Revenue,104700000.0,95600000.0,98300000.0,98500000.0,
Non Current Deferred Taxes Liabilities,190500000.0,199900000.0,287800000.0,157800000.0,
Long Term Debt And Capital Lease Obligation,1392200000.0,1390600000.0,2658100000.0,1325100000.0,
Long Term Capital Lease Obligation,,123400000.0,121900000.0,105100000.0,121400000.0
Long Term Debt,1392200000.0,1390600000.0,2536200000.0,1220000000.0,
Current Liabilities,1503400000.0,1788000000.0,1829300000.0,1462100000.0,
Other Current Liabilities,211700000.0,273800000.0,249600000.0,164400000.0,
Current Deferred Liabilities,894000000.0,800400000.0,663100000.0,639100000.0,
Current Deferred Revenue,894000000.0,800400000.0,663100000.0,639100000.0,
Current Debt And Capital Lease Obligation,,,530400000.0,300000000.0,
Current Debt,,,530400000.0,300000000.0,
Other Current Borrowings,,,,300000000.0,
Pensionand Other Post Retirement Benefit Plans Current,211700000.0,227200000.0,181200000.0,159400000.0,
Payables And Accrued Expenses,186000000.0,486600000.0,205000000.0,199200000.0,
Payables,186000000.0,486600000.0,205000000.0,199200000.0,
Total Tax Payable,17700000.0,325000000.0,39700000.0,23700000.0,
Income Tax Payable,17700000.0,325000000.0,39700000.0,23700000.0,
Accounts Payable,168300000.0,161600000.0,165300000.0,175500000.0,
Total Assets,9312000000.0,9488300000.0,9539300000.0,7269000000.0,
Total Non Current Assets,7680100000.0,7217900000.0,7708400000.0,5750800000.0,
Other Non Current Assets,462700000.0,387600000.0,247800000.0,336200000.0,
Non Current Deferred Assets,260000000.0,294400000.0,412300000.0,438400000.0,
Non Current Deferred Taxes Assets,260000000.0,294400000.0,412300000.0,438400000.0,
Investments And Advances,610800000.0,361000000.0,127700000.0,,
Long Term Equity Investment,610800000.0,361000000.0,127700000.0,,
Goodwill And Other Intangible Assets,6163800000.0,5986500000.0,6594100000.0,4636000000.0,
Other Intangible Assets,924100000.0,998100000.0,1243500000.0,498100000.0,
Goodwill,5239700000.0,4988400000.0,5350600000.0,4137900000.0,
Net PPE,182800000.0,188400000.0,326500000.0,340200000.0,
Accumulated Depreciation,-357900000.0,-339200000.0,-350500000.0,-359500000.0,
Gross PPE,540700000.0,527600000.0,677000000.0,699700000.0,
Construction In Progress,13400000.0,13300000.0,14000000.0,10100000.0,
Other Properties,,123500000.0,124000000.0,121200000.0,141000000.0
Machinery Furniture Equipment,287900000.0,275400000.0,301600000.0,324000000.0,
Properties,239400000.0,238900000.0,237400000.0,244400000.0,
Current Assets,1631900000.0,2270400000.0,1830900000.0,1518200000.0,
Other Current Assets,233500000.0,196200000.0,147800000.0,127700000.0,
Assets Held For Sale Current,0.0,312000000.0,421200000.0,0.0,
Prepaid Assets,102700000.0,103300000.0,89800000.0,73700000.0,
Inventory,186300000.0,194300000.0,235700000.0,402500000.0,
Finished Goods,110800000.0,117400000.0,144300000.0,234500000.0,
Work In Process,5100000.0,5200000.0,3000000.0,13100000.0,
Raw Materials,70400000.0,71700000.0,88400000.0,154900000.0,
Receivables,856000000.0,725800000.0,706600000.0,643300000.0,
Accounts Receivable,856000000.0,725800000.0,706600000.0,643300000.0,
Allowance For Doubtful Accounts Receivable,,,,-5900000.0,-7000000.0
Gross Accounts Receivable,,,,649200000.0,631800000.0
Cash Cash Equivalents And Short Term Investments,253400000.0,738800000.0,229800000.0,271000000.0,
Cash And Cash Equivalents,253400000.0,738800000.0,229800000.0,271000000.0,
