,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0279,11022603,537135854,0.0023
1,2025-12-31,GROWTH FUND OF AMERICA,0.0241,9522253,464023198,1.0
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0222,8768887,427311371,0.026199998
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.0202,7979239,388831508,-0.038599998
4,2025-11-30,VANGUARD WORLD FUND-Vanguard International Growth Fund,0.015700001,6202217,302236515,-0.031
5,2026-01-31,Invesco Exchange-Traded Fund Trust-Invesco S&P 500 Equal Weight ETF,0.0139,5490716,267564787,0.0581
6,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Value Index Fund,0.012999999,5144570,250696954,-0.031600002
7,2026-02-28,Fidelity Mt. Vernon Street Trust-Fidelity Growth Company Fund,0.012200001,4812597,234519777,0.1718
8,2026-02-28,Fidelity Securities Fund-Fidelity OTC Portfolio,0.0114,4483800,218497367,0.105
9,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0113,4469918,217820892,-0.0104
