,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,394000000.0,390580775.0,389000000.0,386622604.0,386000000.0,
Share Issued,394000000.0,390580775.0,389000000.0,386622604.0,386000000.0,
Total Debt,1305000000.0,734000000.0,741000000.0,745000000.0,747000000.0,
Tangible Book Value,8553000000.0,9231000000.0,9299000000.0,9965000000.0,10809000000.0,
Invested Capital,9240000000.0,9330000000.0,9399000000.0,10066000000.0,10901000000.0,
Working Capital,4557000000.0,4917000000.0,4599000000.0,5162000000.0,5893000000.0,
Net Tangible Assets,8553000000.0,9231000000.0,9299000000.0,9965000000.0,10809000000.0,
Capital Lease Obligations,715000000.0,734000000.0,741000000.0,745000000.0,747000000.0,
Common Stock Equity,8650000000.0,9330000000.0,9399000000.0,10066000000.0,10901000000.0,
Total Capitalization,9240000000.0,9330000000.0,9399000000.0,10066000000.0,10901000000.0,
Total Equity Gross Minority Interest,8650000000.0,9330000000.0,9399000000.0,10066000000.0,10901000000.0,
Stockholders Equity,8650000000.0,9330000000.0,9399000000.0,10066000000.0,10901000000.0,
Gains Losses Not Affecting Retained Earnings,45000000.0,27000000.0,23000000.0,10000000.0,-10000000.0,
Other Equity Adjustments,45000000.0,27000000.0,23000000.0,10000000.0,-10000000.0,
Retained Earnings,7223000000.0,8049000000.0,8249000000.0,9074000000.0,10045000000.0,
Additional Paid In Capital,1382000000.0,1254000000.0,1127000000.0,982000000.0,866000000.0,
Capital Stock,0.0,0.0,0.0,0.0,0.0,
Common Stock,0.0,0.0,0.0,0.0,0.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,3688000000.0,2805000000.0,2611000000.0,2638000000.0,3241000000.0,
Total Non Current Liabilities Net Minority Interest,1701000000.0,1124000000.0,1039000000.0,1034000000.0,1035000000.0,
Other Non Current Liabilities,36000000.0,42000000.0,39000000.0,40000000.0,36000000.0,
Tradeand Other Payables Non Current,249000000.0,239000000.0,237000000.0,234000000.0,231000000.0,
Non Current Deferred Liabilities,153000000.0,157000000.0,65000000.0,58000000.0,58000000.0,
Non Current Deferred Revenue,153000000.0,157000000.0,65000000.0,58000000.0,58000000.0,
Long Term Debt And Capital Lease Obligation,1263000000.0,686000000.0,698000000.0,702000000.0,710000000.0,
Long Term Capital Lease Obligation,673000000.0,686000000.0,698000000.0,702000000.0,710000000.0,
Long Term Debt,590000000.0,,,,,
Current Liabilities,1987000000.0,1681000000.0,1572000000.0,1604000000.0,2206000000.0,
Other Current Liabilities,143000000.0,25000000.0,149000000.0,209000000.0,184000000.0,
Current Deferred Liabilities,99000000.0,163000000.0,218000000.0,125000000.0,153000000.0,
Current Deferred Revenue,99000000.0,163000000.0,218000000.0,125000000.0,153000000.0,
Current Debt And Capital Lease Obligation,42000000.0,48000000.0,43000000.0,43000000.0,37000000.0,
Current Capital Lease Obligation,42000000.0,48000000.0,43000000.0,43000000.0,37000000.0,
Pensionand Other Post Retirement Benefit Plans Current,420000000.0,310000000.0,197000000.0,120000000.0,312000000.0,
Current Provisions,509000000.0,426000000.0,308000000.0,337000000.0,370000000.0,
Payables And Accrued Expenses,774000000.0,709000000.0,657000000.0,770000000.0,1150000000.0,
Current Accrued Expenses,457000000.0,442000000.0,482000000.0,544000000.0,745000000.0,
Payables,317000000.0,267000000.0,175000000.0,226000000.0,405000000.0,
Total Tax Payable,,,,,3000000.0,4000000.0
Income Tax Payable,,,,,3000000.0,4000000.0
Accounts Payable,317000000.0,267000000.0,175000000.0,226000000.0,405000000.0,
Total Assets,12338000000.0,12135000000.0,12010000000.0,12704000000.0,14142000000.0,
Total Non Current Assets,5794000000.0,5537000000.0,5839000000.0,5938000000.0,6043000000.0,
Other Non Current Assets,160000000.0,137000000.0,149000000.0,150000000.0,171000000.0,
Non Current Prepaid Assets,100000000.0,105000000.0,111000000.0,119000000.0,139000000.0,
Non Current Deferred Assets,81000000.0,81000000.0,81000000.0,81000000.0,81000000.0,
Non Current Deferred Taxes Assets,81000000.0,81000000.0,81000000.0,81000000.0,81000000.0,
Non Current Accounts Receivable,161000000.0,99000000.0,99000000.0,99000000.0,97000000.0,
Investments And Advances,2342000000.0,2152000000.0,2380000000.0,2424000000.0,2508000000.0,
Investmentin Financial Assets,2336000000.0,2143000000.0,2374000000.0,2418000000.0,2494000000.0,
Available For Sale Securities,2336000000.0,2143000000.0,2374000000.0,2418000000.0,2494000000.0,
Long Term Equity Investment,6000000.0,9000000.0,6000000.0,6000000.0,14000000.0,
Goodwill And Other Intangible Assets,97000000.0,99000000.0,100000000.0,101000000.0,92000000.0,
Other Intangible Assets,45000000.0,47000000.0,48000000.0,49000000.0,40000000.0,
Goodwill,52000000.0,52000000.0,52000000.0,52000000.0,52000000.0,
Net PPE,2853000000.0,2864000000.0,2919000000.0,2964000000.0,2955000000.0,
Accumulated Depreciation,-737000000.0,-671000000.0,-623000000.0,-566000000.0,-527000000.0,
Gross PPE,3590000000.0,3535000000.0,3542000000.0,3530000000.0,3482000000.0,
Leases,403000000.0,359000000.0,264000000.0,208000000.0,207000000.0,
Construction In Progress,298000000.0,350000000.0,913000000.0,1078000000.0,1057000000.0,
Other Properties,1393000000.0,1363000000.0,1315000000.0,1245000000.0,1235000000.0,
Machinery Furniture Equipment,235000000.0,225000000.0,193000000.0,181000000.0,181000000.0,
Buildings And Improvements,1183000000.0,1160000000.0,798000000.0,759000000.0,743000000.0,
Land And Improvements,78000000.0,78000000.0,59000000.0,59000000.0,59000000.0,
Properties,0.0,0.0,0.0,0.0,0.0,
Current Assets,6544000000.0,6598000000.0,6171000000.0,6766000000.0,8099000000.0,
Other Current Assets,45000000.0,56000000.0,57000000.0,69000000.0,58000000.0,
Prepaid Assets,263000000.0,312000000.0,286000000.0,288000000.0,307000000.0,
Inventory,153000000.0,332000000.0,240000000.0,128000000.0,117000000.0,
Finished Goods,33000000.0,128000000.0,45000000.0,14000000.0,28000000.0,
Work In Process,29000000.0,119000000.0,112000000.0,39000000.0,26000000.0,
Raw Materials,91000000.0,85000000.0,83000000.0,75000000.0,63000000.0,
Receivables,284000000.0,1394000000.0,457000000.0,306000000.0,592000000.0,
Other Receivables,13000000.0,204000000.0,272000000.0,58000000.0,58000000.0,
Taxes Receivable,45000000.0,104000000.0,102000000.0,117000000.0,117000000.0,
Accrued Interest Receivable,42000000.0,40000000.0,47000000.0,53000000.0,59000000.0,
Accounts Receivable,184000000.0,1046000000.0,36000000.0,78000000.0,358000000.0,
Allowance For Doubtful Accounts Receivable,-184000000.0,-978000000.0,-224000000.0,-171000000.0,-340000000.0,
Gross Accounts Receivable,368000000.0,2024000000.0,260000000.0,249000000.0,698000000.0,
Cash Cash Equivalents And Short Term Investments,5799000000.0,4504000000.0,5131000000.0,5975000000.0,7025000000.0,
Other Short Term Investments,3204000000.0,3372000000.0,3852000000.0,4352000000.0,5098000000.0,
Cash And Cash Equivalents,2595000000.0,1132000000.0,1279000000.0,1623000000.0,1927000000.0,
