period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,-2.07345,-2.59,-1.87,-2.52,10,0.17719999
+1q,-2.08737,-2.44,-1.74371,-2.13,10,0.02
0y,-6.8596,-9.05,-5.03648,-7.26,19,0.0552
+1y,-4.54001,-6.16,-0.1,-6.8596,17,0.3382
