period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,251039150,100000000,383900000,13,108000000,1.3244001
+1q,130251540,71100000,177000000,13,142000000,-0.08270001
0y,2084729450,1905000000,2241000000,22,1944000000,0.072399996
+1y,2535582870,1878000000,4841000000,21,2084729450,0.2163
