,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.12,80536951,6847251303,0.004
1,2025-12-31,Blackrock Inc.,0.0888,59608745,5067935299,0.0512
2,2025-12-31,State Street Corporation,0.0545,36570876,3109255754,0.0366
3,2025-12-31,"FMR, LLC",0.0433,29044347,2469350284,0.2583
4,2025-12-31,Capital World Investors,0.0318,21355189,1815618097,-0.081099994
5,2025-12-31,"Aristotle Capital Management, LLC",0.03,20145048,1712731913,-0.042600002
6,2025-12-31,"Franklin Resources, Inc.",0.0291,19537500,1661078184,0.043
7,2025-12-31,"Geode Capital Management, LLC",0.0273,18322453,1557774892,-0.0002
8,2025-12-31,Harris Associates L.P.,0.0254,17026221,1447569252,1.6808
9,2025-12-31,Northern Trust Corporation,0.0175,11731834,997440487,0.0504
