period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.17798,1.09,1.24,1.13,14,0.0425
+1q,2.31587,2.18,2.48,2.2,14,0.052699998
0y,3.66217,3.51817,3.988,3.34,22,0.096499994
+1y,3.19,2.69,3.56,2.745,4,0.16209999
