period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,4641877640,4435795000,4805012560,12,4417000000,0.0509
+1q,6689783630,6575000000,6814040000,12,6456000000,0.036199998
0y,18079960270,17746000000,18478000000,19,17401000000,0.039
+1y,18652288650,18288000000,19040276350,19,18079960270,0.0317
