,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0319,21439013,1822744813,-0.002
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0254,17035947,1448396156,0.0168
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0221,14866383,1263939832,-0.016
3,2026-01-31,VANGUARD WINDSOR FUNDS-Vanguard Windsor II Fund,0.0173,11636209,989310450,0.84120005
4,2026-01-31,PUTNAM LARGE CAP VALUE FUND,0.0138,9244828,785995245,0.0
5,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.012999999,8695503,739291635,-0.0094
6,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0128,8599524,731131501,0.0017
7,2025-12-31,HARRIS ASSOCIATES INVESTMENT TRUST-Oakmark Fund,0.012,8031700,682855107,0.9797
8,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0119,7960208,676776857,-0.0185
9,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0094,6285587,534400585,0.024600001
