,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-14280000.0,-13740540.540541,-21287139.689579,-6715561.22449,-29190000.0,
Tax Rate For Calcs,0.21,0.167568,0.233925,0.149235,0.21,
Normalized EBITDA,-110000000.0,58000000.0,2248000000.0,1161000000.0,589000000.0,
Total Unusual Items,-68000000.0,-82000000.0,-91000000.0,-45000000.0,-139000000.0,
Total Unusual Items Excluding Goodwill,-68000000.0,-82000000.0,-91000000.0,-45000000.0,-139000000.0,
Net Income From Continuing Operation Net Minority Interest,-540000000.0,-310000000.0,1380000000.0,663000000.0,-52000000.0,
Reconciled Depreciation,306000000.0,300000000.0,301000000.0,296000000.0,302000000.0,
Reconciled Cost Of Revenue,2107000000.0,1506000000.0,2792000000.0,2208000000.0,2358000000.0,
EBITDA,-178000000.0,-24000000.0,2157000000.0,1116000000.0,450000000.0,
EBIT,-484000000.0,-324000000.0,1856000000.0,820000000.0,148000000.0,
Net Interest Income,-2000000.0,-17000000.0,-21000000.0,-4000000.0,-21000000.0,
Interest Expense,46000000.0,46000000.0,52000000.0,36000000.0,60000000.0,
Interest Income,44000000.0,29000000.0,31000000.0,32000000.0,39000000.0,
Normalized Income,-486280000.0,-241740540.540541,1449712860.310421,701284438.77551,57810000.0,
Net Income From Continuing And Discontinued Operation,-552000000.0,-320000000.0,1314000000.0,652000000.0,-41000000.0,
Total Expenses,3668000000.0,2888000000.0,4624000000.0,3590000000.0,3651000000.0,
Diluted Average Shares,674700000.0,678700000.0,683100000.0,686600000.0,687300000.0,
Basic Average Shares,674700000.0,678700000.0,681700000.0,684900000.0,687300000.0,
Diluted EPS,-0.82,-0.47,1.92,0.95,-0.06,
Basic EPS,-0.82,-0.47,1.92,0.95,-0.06,
Diluted NI Availto Com Stockholders,-552000000.0,-320000000.0,1314000000.0,652000000.0,-41000000.0,
Net Income Common Stockholders,-552000000.0,-320000000.0,1314000000.0,652000000.0,-41000000.0,
Net Income,-552000000.0,-320000000.0,1314000000.0,652000000.0,-41000000.0,
Minority Interests,-3000000.0,-2000000.0,-2000000.0,-4000000.0,-2000000.0,
Net Income Including Noncontrolling Interests,-549000000.0,-318000000.0,1316000000.0,656000000.0,-39000000.0,
Net Income Discontinuous Operations,-12000000.0,-10000000.0,-66000000.0,-11000000.0,11000000.0,
Net Income Continuous Operations,-537000000.0,-308000000.0,1382000000.0,667000000.0,-50000000.0,
Tax Provision,7000000.0,-62000000.0,422000000.0,117000000.0,138000000.0,
Pretax Income,-530000000.0,-370000000.0,1804000000.0,784000000.0,88000000.0,
Other Income Expense,-770000000.0,-83000000.0,-7000000.0,-39000000.0,-218000000.0,
Other Non Operating Income Expenses,-706000000.0,,85000000.0,-5000000.0,-87000000.0,-6000000.0
Special Income Charges,16000000.0,-37000000.0,-66000000.0,-18000000.0,-89000000.0,
Gain On Sale Of Business,24000000.0,0.0,13000000.0,4000000.0,0.0,
Restructuring And Mergern Acquisition,8000000.0,37000000.0,79000000.0,22000000.0,89000000.0,
Earnings From Equity Interest,4000000.0,-1000000.0,-1000000.0,11000000.0,8000000.0,
Gain On Sale Of Security,-84000000.0,-45000000.0,-25000000.0,-27000000.0,-50000000.0,
Net Non Operating Interest Income Expense,-2000000.0,-17000000.0,-21000000.0,-4000000.0,-21000000.0,
Interest Expense Non Operating,46000000.0,46000000.0,52000000.0,36000000.0,60000000.0,
Interest Income Non Operating,44000000.0,29000000.0,31000000.0,32000000.0,39000000.0,
Operating Income,242000000.0,-270000000.0,1832000000.0,827000000.0,327000000.0,
Operating Expense,1414000000.0,1244000000.0,1692000000.0,1248000000.0,1155000000.0,
Depreciation Amortization Depletion Income Statement,159000000.0,162000000.0,161000000.0,162000000.0,164000000.0,
Depreciation And Amortization In Income Statement,159000000.0,162000000.0,161000000.0,162000000.0,164000000.0,
Amortization,159000000.0,162000000.0,161000000.0,162000000.0,164000000.0,
Amortization Of Intangibles Income Statement,159000000.0,162000000.0,161000000.0,162000000.0,164000000.0,
Research And Development,413000000.0,351000000.0,375000000.0,335000000.0,365000000.0,
Selling General And Administration,842000000.0,731000000.0,1156000000.0,751000000.0,626000000.0,
General And Administrative Expense,,731000000.0,1156000000.0,751000000.0,,708000000.0
Other Gand A,,725000000.0,1156000000.0,751000000.0,,671000000.0
Salaries And Wages,,6000000.0,,,,37000000.0
Gross Profit,1656000000.0,974000000.0,3524000000.0,2075000000.0,1482000000.0,
Cost Of Revenue,2254000000.0,1644000000.0,2932000000.0,2342000000.0,2496000000.0,
Total Revenue,3910000000.0,2618000000.0,6456000000.0,4417000000.0,3978000000.0,
Operating Revenue,3910000000.0,2618000000.0,6456000000.0,4417000000.0,3978000000.0,
