address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,regularMarketChangePercent,regularMarketPrice,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,marketState,hasPrePostMarketData,firstTradeDateMilliseconds,shortName,longName,corporateActions,displayName,trailingPegRatio
9330 Zionsville Road,Indianapolis,IN,46268,United States,833 267 8382,https://www.corteva.com,Agricultural Inputs,agricultural-inputs,Agricultural Inputs,Basic Materials,basic-materials,Basic Materials,"Corteva, Inc. operates in the agriculture business. It operates through two segments, Seed and Crop Protection. The Seed segment develops and supplies advanced germplasm and traits that produce optimum yield for farms. It offers trait technologies that enhance resistance to weather, disease, insects, and herbicides used to control weeds, as well as food and nutritional characteristics. This segment also provides digital solutions that assist farmer decision-making with a view to optimize product selection, and maximize yield and profitability. The Crop Protection segment offers products that protect against weeds, insects and other pests, and diseases, as well as enhances crop health above and below ground through nitrogen management and seed-applied technologies. This segment provides herbicides, insecticides, nitrogen stabilizers, and pasture and range management herbicides. It serves agricultural input industry. The company operates in the United States, Canada, Latin America, the Asia Pacific, Europe, the Middle East, and Africa. Corteva, Inc. was founded in 1802 and is headquartered in Indianapolis, Indiana.",21500,"[{'maxAge': 1, 'name': 'Mr. Charles Victor Magro B.Sc. (Chem), MBA', 'age': 55, 'title': 'CEO & Director', 'yearBorn': 1970, 'fiscalYear': 2025, 'totalPay': 5849298, 'exercisedValue': 0, 'unexercisedValue': 2908027}, {'maxAge': 1, 'name': 'Mr. David P. Johnson', 'age': 57, 'title': 'Executive VP & CFO', 'yearBorn': 1968, 'fiscalYear': 2025, 'totalPay': 2278613, 'exercisedValue': 0, 'unexercisedValue': 84660}, {'maxAge': 1, 'name': 'Dr. Samuel R. Eathington Ph.D.', 'age': 56, 'title': 'Executive VP and Chief Technology & Digital Officer', 'yearBorn': 1969, 'fiscalYear': 2025, 'totalPay': 2122857, 'exercisedValue': 0, 'unexercisedValue': 956945}, {'maxAge': 1, 'name': 'Mr. Cornel B. Fuerer', 'age': 58, 'title': 'Senior VP & Strategic Advisor', 'yearBorn': 1967, 'fiscalYear': 2025, 'totalPay': 1909203, 'exercisedValue': 299329, 'unexercisedValue': 108658}, {'maxAge': 1, 'name': ""Mr. Judd M. O'Connor"", 'age': 54, 'title': 'Executive Vice President of Seed Business Unit', 'yearBorn': 1971, 'fiscalYear': 2025, 'totalPay': 1902411, 'exercisedValue': 0, 'unexercisedValue': 639509}, {'maxAge': 1, 'name': 'Mr. Robert D. King', 'age': 54, 'title': 'Executive Vice President of Crop Protection Business Unit', 'yearBorn': 1971, 'fiscalYear': 2025, 'totalPay': 2001365, 'exercisedValue': 343432, 'unexercisedValue': 71852}, {'maxAge': 1, 'name': 'Mr. Brian  Titus', 'age': 52, 'title': 'VP, Controller & Principal Accounting Officer', 'yearBorn': 1973, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Kimberly  Booth', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Jennifer Amy Johnson Ph.D.', 'age': 50, 'title': 'Senior VP, Chief Legal & Corporate Secretary', 'yearBorn': 1975, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Audrey  Grimm', 'age': 44, 'title': 'Senior VP & Chief People Officer', 'yearBorn': 1981, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",6,5,7,5,6,1775001600,1767139200,[],86400,2,84.25,84.22,84.1,85.31,84.25,84.22,84.1,85.31,0.72,0.84,1772409600,0.4,1.07,0.68,48.582855,21.020308,794165,794165,4277695,4451320,4451320,84.9,85.01,100,100,57177989120,57374126660,54.25,85.555,85.555,20.38,3.2859025,77.5312,71.0816,0.71,0.0084273,USD,False,56180899840,0.06287,670856140,671356502,12488169,9661064,1770940800,1773360000,0.0186,0.0013,0.88193,3.11,0.0211,672524000,35.92,2.3669264,1767139200,1798675200,1767139200,1192999936,1.75,4.04466,3.229,14.788,0.5174712,0.32693863,0.18,1772409600,EQUITY,85.02,95.0,74.0,83.95238,85.0,1.77273,buy,21,4529999872,6.736,3799000064,2995000064,0.902,1.43,17400999936,12.282,25.59,0.03878,0.04974,8229000192,2929999872,3406000128,-0.017,0.4729,0.21832001,0.056009997,USD,CTVA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,23.215744,7.4888,0.096590795,13.9384,0.19609015,15,0,1.8 - Buy,False,0.9139426,85.02,1775578795,NYQ,finmb_319130234,America/New_York,EDT,-14400000,us_market,False,0.76999664,84.1 - 85.31,NYSE,4277695,30.769997,0.56718886,54.25 - 85.555,-0.53500366,-0.00625333,51.74712,1773619200,1778011200,1778011200,1778011200,1778072400,1778072400,False,1.75,4.04466,3.66217,REGULAR,True,1558704600000,"Corteva, Inc.","Corteva, Inc.",[],Corteva,1.2394
