,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-17538000.0,-12060000.0,-6210000.0,-5348000.0,
Tax Rate For Calcs,0.158,0.18,0.069,0.191,
Normalized EBITDA,3575000000.0,3520000000.0,3346000000.0,2937000000.0,
Total Unusual Items,-111000000.0,-67000000.0,-90000000.0,-28000000.0,
Total Unusual Items Excluding Goodwill,-111000000.0,-67000000.0,-90000000.0,-28000000.0,
Net Income From Continuing Operation Net Minority Interest,1360000000.0,1373000000.0,1358000000.0,1091000000.0,
Reconciled Depreciation,1144000000.0,1114000000.0,1125000000.0,1130000000.0,
Reconciled Cost Of Revenue,10880000000.0,10030000000.0,9745000000.0,9382000000.0,
EBITDA,3464000000.0,3453000000.0,3256000000.0,2909000000.0,
EBIT,2320000000.0,2339000000.0,2131000000.0,1779000000.0,
Net Interest Income,-684000000.0,-623000000.0,-636000000.0,-403000000.0,
Interest Expense,729000000.0,670000000.0,672000000.0,416000000.0,
Interest Income,45000000.0,47000000.0,36000000.0,13000000.0,
Normalized Income,1453462000.0,1427940000.0,1441790000.0,1113652000.0,
Net Income From Continuing And Discontinued Operation,1360000000.0,1373000000.0,1358000000.0,1091000000.0,
Total Expenses,14023000000.0,13136000000.0,12923000000.0,12583000000.0,
Total Operating Income As Reported,2182000000.0,2202000000.0,1977000000.0,1799000000.0,
Diluted Average Shares,173500000.0,183400000.0,186300000.0,190600000.0,
Basic Average Shares,171900000.0,181300000.0,183800000.0,187600000.0,
Diluted EPS,7.84,7.49,7.29,5.72,
Basic EPS,7.91,7.57,7.39,5.82,
Diluted NI Availto Com Stockholders,1360000000.0,1373000000.0,1358000000.0,1091000000.0,
Net Income Common Stockholders,1360000000.0,1373000000.0,1358000000.0,1091000000.0,
Net Income,1360000000.0,1373000000.0,1358000000.0,1091000000.0,
Minority Interests,-1000000.0,0.0,0.0,0.0,
Net Income Including Noncontrolling Interests,1361000000.0,1373000000.0,1358000000.0,1091000000.0,
Net Income Continuous Operations,1361000000.0,1373000000.0,1358000000.0,1091000000.0,
Earnings From Equity Interest Net Of Tax,22000000.0,5000000.0,0.0,-12000000.0,
Tax Provision,252000000.0,301000000.0,101000000.0,260000000.0,
Pretax Income,1591000000.0,1669000000.0,1459000000.0,1363000000.0,
Other Income Expense,-12000000.0,23000000.0,34000000.0,-61000000.0,
Other Non Operating Income Expenses,99000000.0,90000000.0,124000000.0,-33000000.0,
Special Income Charges,-111000000.0,-67000000.0,-90000000.0,-28000000.0,
Other Special Charges,6000000.0,,6000000.0,,26000000.0
Restructuring And Mergern Acquisition,105000000.0,67000000.0,84000000.0,28000000.0,
Net Non Operating Interest Income Expense,-684000000.0,-623000000.0,-636000000.0,-403000000.0,
Interest Expense Non Operating,729000000.0,670000000.0,672000000.0,416000000.0,
Interest Income Non Operating,45000000.0,47000000.0,36000000.0,13000000.0,
Operating Income,2287000000.0,2269000000.0,2061000000.0,1827000000.0,
Operating Expense,3143000000.0,3106000000.0,3178000000.0,3201000000.0,
Depreciation Amortization Depletion Income Statement,1144000000.0,1114000000.0,1125000000.0,1130000000.0,
Depreciation And Amortization In Income Statement,1144000000.0,1114000000.0,1125000000.0,1130000000.0,
Selling General And Administration,1999000000.0,1992000000.0,2053000000.0,2071000000.0,
Gross Profit,5430000000.0,5375000000.0,5239000000.0,5028000000.0,
Cost Of Revenue,10880000000.0,10030000000.0,9745000000.0,9382000000.0,
Total Revenue,16310000000.0,15405000000.0,14984000000.0,14410000000.0,
Operating Revenue,16310000000.0,15405000000.0,14984000000.0,14410000000.0,
