period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,4598375340,4538300000,4646000000,19,4432000000,0.0375
+1q,4832017730,4765000000,4865000000,18,4553000000,0.061300002
0y,18942407140,18731657690,19128000000,26,18016000000,0.0514
+1y,19953063540,19332513380,20517496720,26,18942407140,0.053400002
