address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,marketState,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,shortName,longName,corporateActions,regularMarketTime,hasPrePostMarketData,firstTradeDateMilliseconds,displayName,trailingPegRatio
8027 Forsyth Boulevard,Saint Louis,MO,63105,United States,(314) 553-2000,https://www.emerson.com,Specialty Industrial Machinery,specialty-industrial-machinery,Specialty Industrial Machinery,Industrials,industrials,Industrials,"Emerson Electric Co., a technology and software company, provides various solutions in the Americas, Asia, the Middle East, Africa, and Europe. It operates through Final Control, Measurement & Analytical, Discrete Automation, Safety & Productivity, Control Systems & Software, and Test & Measurement segments. The Final Control segment provides control valves, isolation valves, shutoff valves, pressure relief valves, pressure safety valves, actuators, and regulators for process and hybrid industries under Anderson Greenwood, Bettis, Crosby, Fisher, Keystone, KTM, and Vanessa brands. The Measurement & Analytical segment supplies intelligent instrumentation measuring the physical properties of liquids or gases, such as pressure, temperature, level, flow, acoustics, corrosion, pH, conductivity, water quality, toxic gases, and flame under the Flexim, Micro Motion, and Rosemount brands. The Discrete Automation segment includes solenoid valves, pneumatic valves, valve position indicators, pneumatic cylinders and actuators, air preparation equipment, pressure and temperature switches, electric linear motion solutions, programmable automation control systems and software, electrical distribution equipment, and materials joining solutions used primarily in discrete industries under the Afag, Appleton, ASCO, Aventics, Branson, Movicon, PACSystems, SolaHD, TESCOM, and TopWorx brands. The Safety & Productivity segment delivers tools for professionals and homeowners that support infrastructure, promote safety, and enhance productivity under the Greenlee, Klauke, ProTeam, and RIDGID brands. The Control Systems & Software segment provides control systems and software that control plant processes by collecting and analyzing information from measurement devices in the plant under the DeltaV and Ovation brands. The Test & Measurement offers software-connected automated test and measurement systems. The company was incorporated in 1890 and is headquartered in Saint Louis, Missouri.",71000,"[{'maxAge': 1, 'name': 'Mr. Surendralal Lanca Karsanbhai', 'age': 54, 'title': 'President, CEO & Director', 'yearBorn': 1971, 'fiscalYear': 2025, 'totalPay': 5789937, 'exercisedValue': 0, 'unexercisedValue': 1285200}, {'maxAge': 1, 'name': 'Mr. Michael J. Baughman', 'age': 60, 'title': 'Executive VP, Chief Accounting Officer & CFO', 'yearBorn': 1965, 'fiscalYear': 2025, 'totalPay': 2353975, 'exercisedValue': 0, 'unexercisedValue': 667400}, {'maxAge': 1, 'name': 'Mr. Ram R. Krishnan', 'age': 53, 'title': 'Executive VP & COO', 'yearBorn': 1972, 'fiscalYear': 2025, 'totalPay': 2839564, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael  Tang', 'age': 51, 'title': 'Senior VP, Secretary & Chief Legal Officer', 'yearBorn': 1974, 'fiscalYear': 2025, 'totalPay': 1769053, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael H. Train', 'age': 63, 'title': 'Senior VP & Chief Sustainability Officer', 'yearBorn': 1962, 'fiscalYear': 2025, 'totalPay': 2117782, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Peter  Zornio', 'age': 62, 'title': 'Senior VP & CTO', 'yearBorn': 1963, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Doug  Ashby', 'title': 'Director of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Lisa A. Flavin', 'age': 60, 'title': 'Senior VP, Chief Transformation & Chief Compliance Officer', 'yearBorn': 1965, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Vidya  Ramnath', 'age': 58, 'title': 'Senior VP & Chief Marketing Officer', 'yearBorn': 1967, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Nick J. Piazza', 'age': 47, 'title': 'Senior VP & Chief People Officer', 'yearBorn': 1978, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",2,7,1,9,8,1775001600,1767139200,http://www.emerson.com/en-US/about/investor-relations/Pages/default.aspx,[],86400,2,132.66,131.75,131.43,134.33,132.66,131.75,131.43,134.33,2.22,1.69,1770940800,0.5239,2.04,1.278,32.669117,18.599113,863901,863901,3468045,3235250,3235250,133.35,133.57,100,100,74949238784,74015400000,91.94,165.15,165.15,1.739583,4.1210337,142.628,137.14995,2.138,0.016116388,USD,False,86341402624,0.12718001,559920600,562000000,14231687,16753986,1770940800,1773360000,0.0253,0.00227,0.84506,4.63,0.0254,562302094,36.08,3.6942902,1759190400,1790726400,1767139200,0.034,2304999936,4.08,7.16647,2:1,1165881600,4.747,14.689,0.40902817,0.32693863,0.555,1770940800,EQUITY,133.29,205.0,104.0,164.9837,170.0,1.96552,buy,27,1748000000,3.11,5878000128,14058999808,0.571,0.841,18186999808,69.283,32.343,0.066149995,0.09646,9594999808,2879375104,3020000000,0.049,0.041,0.52757,0.3232,0.24597,USD,EMR,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,REGULAR,15,0,2.0 - Buy,False,0.6299896,131.43 - 134.33,NYSE,3468045,41.34999,0.44974974,91.94 - 165.15,-31.86,-0.19291554,40.902817,1773100800,1770152400,1778097600,1778097600,1770154200,1770154200,True,4.08,7.16647,6.50041,20.50486,-9.338013,-0.065471105,-3.8599548,-0.028144049,NYQ,finmb_269231,America/New_York,EDT,-14400000,us_market,False,0.4748904,133.29,Emerson Electric Company,Emerson Electric Co.,[],1775578916,True,76253400000,Emerson Electric,1.6833
