,2026-01-31,2025-01-31,2024-01-31,2023-01-31,2022-01-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.239,0.239921,0.240688,0.288,
Normalized EBITDA,12468000000.0,12597000000.0,13581000000.0,12177000000.0,
Total Unusual Items,,,,0.0,0.0
Total Unusual Items Excluding Goodwill,,,,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,6654000000.0,6957000000.0,7726000000.0,6437000000.0,
Reconciled Depreciation,2194000000.0,1972000000.0,1923000000.0,1981000000.0,
Reconciled Cost Of Revenue,57148000000.0,55554000000.0,57327000000.0,64587000000.0,
EBITDA,12468000000.0,12597000000.0,13581000000.0,12177000000.0,
EBIT,10274000000.0,10625000000.0,11658000000.0,10196000000.0,
Net Interest Income,-1406000000.0,-1313000000.0,-1382000000.0,-1123000000.0,
Interest Expense,1527000000.0,1472000000.0,1483000000.0,1160000000.0,
Interest Income,121000000.0,159000000.0,101000000.0,37000000.0,
Normalized Income,6654000000.0,6957000000.0,7726000000.0,6437000000.0,
Net Income From Continuing And Discontinued Operation,6654000000.0,6957000000.0,7726000000.0,6437000000.0,
Total Expenses,76133000000.0,73208000000.0,74820000000.0,86900000000.0,
Total Operating Income As Reported,10153000000.0,10466000000.0,11557000000.0,10159000000.0,
Diluted Average Shares,560000000.0,568000000.0,584000000.0,631000000.0,
Basic Average Shares,559000000.0,567000000.0,582000000.0,629000000.0,
Diluted EPS,11.85,12.23,13.2,10.17,
Basic EPS,11.87,12.25,13.23,10.2,
Diluted NI Availto Com Stockholders,6636000000.0,6940000000.0,7706000000.0,6416000000.0,
Net Income Common Stockholders,6636000000.0,6940000000.0,7706000000.0,6416000000.0,
Otherunder Preferred Stock Dividend,18000000.0,17000000.0,20000000.0,21000000.0,
Net Income,6654000000.0,6957000000.0,7726000000.0,6437000000.0,
Net Income Including Noncontrolling Interests,6654000000.0,6957000000.0,7726000000.0,6437000000.0,
Net Income Continuous Operations,6654000000.0,6957000000.0,7726000000.0,6437000000.0,
Tax Provision,2093000000.0,2196000000.0,2449000000.0,2599000000.0,
Pretax Income,8747000000.0,9153000000.0,10175000000.0,9036000000.0,
Special Income Charges,,,,0.0,0.0
Net Non Operating Interest Income Expense,-1406000000.0,-1313000000.0,-1382000000.0,-1123000000.0,
Interest Expense Non Operating,1527000000.0,1472000000.0,1483000000.0,1160000000.0,
Interest Income Non Operating,121000000.0,159000000.0,101000000.0,37000000.0,
Operating Income,10153000000.0,10466000000.0,11557000000.0,10159000000.0,
Operating Expense,18732000000.0,17411000000.0,17287000000.0,22098000000.0,
Depreciation Amortization Depletion Income Statement,1941000000.0,1729000000.0,1717000000.0,1766000000.0,
Depreciation And Amortization In Income Statement,1941000000.0,1729000000.0,1717000000.0,1766000000.0,
Selling General And Administration,16791000000.0,15682000000.0,15570000000.0,20332000000.0,
Gross Profit,28885000000.0,27877000000.0,28844000000.0,32257000000.0,
Cost Of Revenue,57401000000.0,55797000000.0,57533000000.0,64802000000.0,
Total Revenue,86286000000.0,83674000000.0,86377000000.0,97059000000.0,
Operating Revenue,84894000000.0,82472000000.0,85099000000.0,95570000000.0,
