,2026-01-31,2025-01-31,2024-01-31,2023-01-31,2022-01-31
Ordinary Shares Number,560951457.0,560000000.0,574000000.0,601000000.0,
Share Issued,560951457.0,560000000.0,574000000.0,601000000.0,
Net Debt,38939000000.0,33726000000.0,35000000000.0,32612000000.0,
Total Debt,44677000000.0,39678000000.0,40145000000.0,37994000000.0,
Tangible Book Value,-19770000000.0,-14819000000.0,-15050000000.0,-14254000000.0,
Invested Capital,30004000000.0,21256000000.0,20871000000.0,19706000000.0,
Working Capital,1492000000.0,1601000000.0,3503000000.0,1931000000.0,
Net Tangible Assets,-19770000000.0,-14819000000.0,-15050000000.0,-14254000000.0,
Capital Lease Obligations,4756000000.0,4191000000.0,4224000000.0,4034000000.0,
Common Stock Equity,-9917000000.0,-14231000000.0,-15050000000.0,-14254000000.0,
Total Capitalization,27573000000.0,18670000000.0,20334000000.0,18622000000.0,
Total Equity Gross Minority Interest,-9917000000.0,-14231000000.0,-15050000000.0,-14254000000.0,
Stockholders Equity,-9917000000.0,-14231000000.0,-15050000000.0,-14254000000.0,
Gains Losses Not Affecting Retained Earnings,271000000.0,288000000.0,300000000.0,307000000.0,
Other Equity Adjustments,271000000.0,288000000.0,300000000.0,307000000.0,
Retained Earnings,-10839000000.0,-14799000000.0,-15637000000.0,-14862000000.0,
Additional Paid In Capital,370000000.0,0.0,,,0.0
Capital Stock,281000000.0,280000000.0,287000000.0,301000000.0,
Common Stock,281000000.0,280000000.0,287000000.0,301000000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,64061000000.0,57333000000.0,56845000000.0,57962000000.0,
Total Non Current Liabilities Net Minority Interest,44598000000.0,38576000000.0,41277000000.0,38451000000.0,
Other Non Current Liabilities,764000000.0,779000000.0,931000000.0,862000000.0,
Non Current Deferred Liabilities,2301000000.0,1268000000.0,1225000000.0,1201000000.0,
Non Current Deferred Revenue,1262000000.0,1268000000.0,1225000000.0,1201000000.0,
Non Current Deferred Taxes Liabilities,1039000000.0,0.0,,,
Long Term Debt And Capital Lease Obligation,41533000000.0,36529000000.0,39121000000.0,36388000000.0,
Long Term Capital Lease Obligation,4043000000.0,3628000000.0,3737000000.0,3512000000.0,
Long Term Debt,37490000000.0,32901000000.0,35384000000.0,32876000000.0,
Current Liabilities,19463000000.0,18757000000.0,15568000000.0,19511000000.0,
Other Current Liabilities,2038000000.0,1867000000.0,1871000000.0,1747000000.0,
Current Deferred Liabilities,1477000000.0,1358000000.0,1408000000.0,1603000000.0,
Current Deferred Revenue,1477000000.0,1358000000.0,1408000000.0,1603000000.0,
Current Debt And Capital Lease Obligation,3144000000.0,3149000000.0,1024000000.0,1606000000.0,
Current Capital Lease Obligation,713000000.0,563000000.0,487000000.0,522000000.0,
Current Debt,2431000000.0,2586000000.0,537000000.0,1084000000.0,
Other Current Borrowings,2431000000.0,2586000000.0,537000000.0,585000000.0,
Commercial Paper,,,0.0,499000000.0,0.0
Pensionand Other Post Retirement Benefit Plans Current,1285000000.0,1008000000.0,954000000.0,1109000000.0,
Current Provisions,178000000.0,167000000.0,191000000.0,234000000.0,
Payables And Accrued Expenses,11341000000.0,11208000000.0,10120000000.0,13212000000.0,
Current Accrued Expenses,485000000.0,449000000.0,456000000.0,441000000.0,
Interest Payable,485000000.0,449000000.0,456000000.0,441000000.0,
Payables,10856000000.0,10759000000.0,9664000000.0,12771000000.0,
Dividends Payable,673000000.0,645000000.0,633000000.0,633000000.0,
Total Tax Payable,421000000.0,824000000.0,327000000.0,1614000000.0,
Income Tax Payable,23000000.0,491000000.0,33000000.0,1181000000.0,
Accounts Payable,9762000000.0,9290000000.0,8704000000.0,10524000000.0,
Total Assets,54144000000.0,43102000000.0,41795000000.0,43708000000.0,
Total Non Current Assets,33189000000.0,22744000000.0,22724000000.0,22266000000.0,
Other Non Current Assets,671000000.0,525000000.0,1090000000.0,910000000.0,
Non Current Deferred Assets,0.0,244000000.0,248000000.0,250000000.0,
Non Current Deferred Taxes Assets,0.0,244000000.0,248000000.0,250000000.0,
Investments And Advances,,,,21000000.0,199000000.0
Goodwill And Other Intangible Assets,9853000000.0,588000000.0,,,522000000.0
Other Intangible Assets,5908000000.0,277000000.0,,,522000000.0
Goodwill,3945000000.0,311000000.0,,,311000000.0
Net PPE,22665000000.0,21387000000.0,21386000000.0,21085000000.0,
Accumulated Depreciation,-20019000000.0,-19152000000.0,-18117000000.0,-17344000000.0,
Gross PPE,42684000000.0,40539000000.0,39503000000.0,38429000000.0,
Construction In Progress,712000000.0,616000000.0,708000000.0,793000000.0,
Other Properties,16151000000.0,14726000000.0,13971000000.0,13059000000.0,
Buildings And Improvements,18953000000.0,18386000000.0,18039000000.0,17784000000.0,
Land And Improvements,6868000000.0,6811000000.0,6785000000.0,6793000000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,20955000000.0,20358000000.0,19071000000.0,21442000000.0,
Other Current Assets,1213000000.0,722000000.0,949000000.0,1178000000.0,
Restricted Cash,370000000.0,372000000.0,307000000.0,384000000.0,
Inventory,17300000000.0,17409000000.0,16894000000.0,18532000000.0,
Finished Goods,17300000000.0,17409000000.0,16894000000.0,18532000000.0,
Receivables,1090000000.0,94000000.0,,,
Accounts Receivable,1090000000.0,94000000.0,,,
Cash Cash Equivalents And Short Term Investments,982000000.0,1761000000.0,921000000.0,1348000000.0,
Other Short Term Investments,,,,,271000000.0
Cash And Cash Equivalents,982000000.0,1761000000.0,921000000.0,1348000000.0,
