Date,Stock Splits
1992-06-29 00:00:00-04:00,2.0
1994-04-04 00:00:00-04:00,2.0
1998-06-29 00:00:00-04:00,2.0
2001-07-02 00:00:00-04:00,2.0
2006-07-03 00:00:00-04:00,2.0
