,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1004,56230787,12973567245,0.0167
1,2025-12-31,Blackrock Inc.,0.0708,39647486,9147468018,0.0121
2,2025-12-31,JPMORGAN CHASE & CO,0.0644,36066219,8321198091,-0.5205
3,2025-12-31,"FMR, LLC",0.049099997,27526663,6350951720,0.0678
4,2025-12-31,State Street Corporation,0.044099998,24694133,5697430395,-0.0137
5,2025-12-31,"Geode Capital Management, LLC",0.0238,13326581,3074708784,0.0714
6,2025-12-31,Morgan Stanley,0.019299999,10829071,2498483274,-0.0639
7,2025-12-31,Bank of America Corporation,0.0166,9323605,2151142156,-0.056799997
8,2025-12-31,Wells Fargo & Company,0.016,8974809,2070667943,-0.1174
9,2025-12-31,NORGES BANK,0.0148,8267112,1907388090,0.0342
