,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,1193000000.0,1401000000.0,175000000.0,1369000000.0,
Repurchase Of Capital Stock,-968000000.0,-627000000.0,-665000000.0,-1850000000.0,
Repayment Of Debt,-802000000.0,-4050000000.0,-4621000000.0,-1655000000.0,
Issuance Of Debt,3087000000.0,4843000000.0,5729000000.0,1833000000.0,
Capital Expenditure,-366000000.0,-307000000.0,-305000000.0,-260000000.0,
Interest Paid Supplemental Data,448000000.0,396000000.0,191000000.0,89000000.0,
Income Tax Paid Supplemental Data,599000000.0,467000000.0,467000000.0,604000000.0,
End Cash Position,2014000000.0,1221000000.0,1371000000.0,1405000000.0,
Beginning Cash Position,1221000000.0,1371000000.0,1405000000.0,2540000000.0,
Effect Of Exchange Rate Changes,65000000.0,-123000000.0,13000000.0,-166000000.0,
Changes In Cash,728000000.0,-27000000.0,-47000000.0,-969000000.0,
Financing Cash Flow,796000000.0,-221000000.0,154000000.0,-1766000000.0,
Cash Flow From Continuing Financing Activities,796000000.0,-221000000.0,154000000.0,-1766000000.0,
Net Other Financing Charges,-521000000.0,-387000000.0,-289000000.0,-94000000.0,
Net Common Stock Issuance,-968000000.0,-627000000.0,-665000000.0,-1850000000.0,
Common Stock Payments,-968000000.0,-627000000.0,-665000000.0,-1850000000.0,
Net Issuance Payments Of Debt,2285000000.0,793000000.0,1108000000.0,178000000.0,
Net Short Term Debt Issuance,545000000.0,307000000.0,-178000000.0,178000000.0,
Short Term Debt Payments,-132000000.0,-4041000000.0,-4184000000.0,-1655000000.0,
Short Term Debt Issuance,677000000.0,4348000000.0,4006000000.0,1833000000.0,
Net Long Term Debt Issuance,1740000000.0,486000000.0,1286000000.0,0.0,
Long Term Debt Payments,-670000000.0,-9000000.0,-437000000.0,0.0,
Long Term Debt Issuance,2410000000.0,495000000.0,1723000000.0,0.0,
Investing Cash Flow,-1627000000.0,-1514000000.0,-681000000.0,-832000000.0,
Cash Flow From Continuing Investing Activities,-1627000000.0,-1514000000.0,-681000000.0,-832000000.0,
Net Other Investing Changes,155000000.0,150000000.0,48000000.0,-101000000.0,
Dividends Received Cfi,,91000000.0,54000000.0,87000000.0,76000000.0
Net Investment Purchase And Sale,,,0.0,-100720000.0,213000000.0
Sale Of Investment,,,0.0,0.0,213000000.0
Purchase Of Investment,,,0.0,-100720000.0,0.0
Net Investment Properties Purchase And Sale,119000000.0,-154000000.0,-94000000.0,0.0,
Sale Of Investment Properties,509000000.0,235000000.0,77000000.0,0.0,
Purchase Of Investment Properties,-390000000.0,-389000000.0,-171000000.0,0.0,
Net Business Purchase And Sale,-1535000000.0,-1203000000.0,-330000000.0,-558000000.0,
Purchase Of Business,-1535000000.0,-1203000000.0,-330000000.0,-558000000.0,
Capital Expenditure Reported,-366000000.0,-307000000.0,-305000000.0,-260000000.0,
Operating Cash Flow,1559000000.0,1708000000.0,480000000.0,1629000000.0,
Cash Flow From Continuing Operating Activities,1559000000.0,1708000000.0,480000000.0,1629000000.0,
Dividend Received Cfo,,132000000.0,256000000.0,389000000.0,520000000.0
Change In Working Capital,-67000000.0,93000000.0,-944000000.0,-574000000.0,
Change In Other Working Capital,245000000.0,124000000.0,-276000000.0,-135000000.0,
Change In Other Current Liabilities,,,218000000.0,-830000000.0,-107000000.0
Change In Payables And Accrued Expense,570000000.0,566000000.0,34000000.0,64000000.0,
Change In Payable,570000000.0,566000000.0,34000000.0,64102000.0,
Change In Account Payable,570000000.0,566000000.0,34000000.0,64102000.0,
Change In Inventory,,,81000000.0,95000000.0,-55000000.0
Change In Receivables,-882000000.0,-597000000.0,-702000000.0,-503000000.0,
Other Non Cash Items,268000000.0,76000000.0,75000000.0,-213000000.0,
Stock Based Compensation,120000000.0,146000000.0,96000000.0,160000000.0,
Provisionand Write Offof Assets,,,16000000.0,17026000.0,24000000.0
Asset Impairment Charge,,0.0,0.0,59000000.0,0.0
Deferred Tax,-269000000.0,-194000000.0,-121000000.0,,
Deferred Income Tax,-269000000.0,-194000000.0,-121000000.0,,
Depreciation Amortization Depletion,729000000.0,674000000.0,622000000.0,613000000.0,
Depreciation And Amortization,729000000.0,674000000.0,622000000.0,613000000.0,
Operating Gains Losses,-499000000.0,-123000000.0,-275000000.0,-229000000.0,
Earnings Losses From Equity Investments,-40000000.0,19000000.0,-248000000.0,-229000000.0,
Gain Loss On Investment Securities,-459000000.0,-142000000.0,-27000000.0,30482000.0,
Gain Loss On Sale Of Business,,,0.0,0.0,-187000000.0
Net Income From Continuing Operations,1277000000.0,1036000000.0,1027000000.0,1424000000.0,
