,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,295731478.0,302052229.0,304889140.0,311014160.0,
Share Issued,295731478.0,302052229.0,304889140.0,311014160.0,
Net Debt,5722000000.0,3073000000.0,2230000000.0,865000000.0,
Total Debt,9991000000.0,5694000000.0,4826000000.0,3493000000.0,
Tangible Book Value,-1145000000.0,492000000.0,1057000000.0,792000000.0,
Invested Capital,16464000000.0,12598000000.0,11762000000.0,10036000000.0,
Working Capital,1169000000.0,683000000.0,1423000000.0,287000000.0,
Net Tangible Assets,-1145000000.0,492000000.0,1057000000.0,792000000.0,
Capital Lease Obligations,2405000000.0,1507000000.0,1331000000.0,1310000000.0,
Common Stock Equity,8878000000.0,8411000000.0,8267000000.0,7853000000.0,
Total Capitalization,13928000000.0,11656000000.0,11071000000.0,8939000000.0,
Total Equity Gross Minority Interest,9626000000.0,9192000000.0,9067000000.0,8606000000.0,
Minority Interest,748000000.0,781000000.0,800000000.0,753000000.0,
Stockholders Equity,8878000000.0,8411000000.0,8267000000.0,7853000000.0,
Gains Losses Not Affecting Retained Earnings,-1041000000.0,-1159000000.0,-924000000.0,-983000000.0,
Other Equity Adjustments,,,,,-640659000.0
Foreign Currency Translation Adjustments,-1040000000.0,-1046000000.0,-807000000.0,-864000000.0,
Minimum Pension Liabilities,-1000000.0,-113000000.0,-117000000.0,-119000000.0,
Retained Earnings,9916000000.0,9567000000.0,9188000000.0,8833000000.0,
Additional Paid In Capital,0.0,0.0,0.0,0.0,
Capital Stock,3000000.0,3000000.0,3000000.0,3000000.0,
Common Stock,3000000.0,3000000.0,3000000.0,3000000.0,
Total Liabilities Net Minority Interest,21251000000.0,15191000000.0,13481000000.0,11907000000.0,
Total Non Current Liabilities Net Minority Interest,8931000000.0,5904000000.0,5238000000.0,3665000000.0,
Other Non Current Liabilities,1339000000.0,945000000.0,903000000.0,1013000000.0,
Preferred Securities Outside Stock Equity,,,,,0.0
Tradeand Other Payables Non Current,183000000.0,160000000.0,187000000.0,204000000.0,
Non Current Deferred Liabilities,238000000.0,247000000.0,255000000.0,282000000.0,
Non Current Deferred Taxes Liabilities,238000000.0,247000000.0,255000000.0,282000000.0,
Long Term Debt And Capital Lease Obligation,7171000000.0,4552000000.0,3893000000.0,2166000000.0,
Long Term Capital Lease Obligation,2121000000.0,1307000000.0,1089000000.0,1080000000.0,
Long Term Debt,5050000000.0,3245000000.0,2804000000.0,1086000000.0,
Current Liabilities,12320000000.0,9287000000.0,8243000000.0,8242000000.0,
Other Current Liabilities,447000000.0,345000000.0,218000000.0,226000000.0,
Current Deferred Liabilities,448000000.0,375000000.0,298000000.0,276000000.0,
Current Deferred Revenue,448000000.0,375000000.0,298000000.0,276000000.0,
Current Debt And Capital Lease Obligation,2820000000.0,1142000000.0,933000000.0,1327000000.0,
Current Capital Lease Obligation,284000000.0,200000000.0,242000000.0,230000000.0,
Current Debt,2536000000.0,942000000.0,691000000.0,1097000000.0,
Other Current Borrowings,75000000.0,83000000.0,25000000.0,471000000.0,
Line Of Credit,1609000000.0,684000000.0,666000000.0,626000000.0,
Commercial Paper,852000000.0,175000000.0,0.0,,
Pensionand Other Post Retirement Benefit Plans Current,1879000000.0,1695000000.0,1556000000.0,1691000000.0,
Payables And Accrued Expenses,6726000000.0,5730000000.0,5238000000.0,4722000000.0,
Current Accrued Expenses,,,,,1694590000.0
Payables,6726000000.0,5730000000.0,5238000000.0,4722000000.0,
Other Payable,1630000000.0,1419000000.0,1459000000.0,1459000000.0,
Total Tax Payable,258000000.0,209000000.0,217000000.0,184000000.0,
Income Tax Payable,258000000.0,209000000.0,217000000.0,184000000.0,
Accounts Payable,4838000000.0,4102000000.0,3562000000.0,3079000000.0,
Total Assets,30877000000.0,24383000000.0,22548000000.0,20513000000.0,
Total Non Current Assets,17388000000.0,14413000000.0,12882000000.0,11984000000.0,
Other Non Current Assets,1832000000.0,1880000000.0,1547000000.0,1109000000.0,
Non Current Deferred Assets,697000000.0,538000000.0,361000000.0,266000000.0,
Non Current Deferred Taxes Assets,697000000.0,538000000.0,361000000.0,266000000.0,
Non Current Accounts Receivable,209000000.0,164000000.0,153000000.0,189000000.0,
Investments And Advances,870000000.0,1295000000.0,1374000000.0,1318000000.0,
Other Investments,,,,,0.0
Long Term Equity Investment,870000000.0,1295000000.0,1374000000.0,1318000000.0,
Investmentsin Subsidiariesat Cost,870000000.0,1295000000.0,1374000000.0,1318000000.0,
Investment Properties,646000000.0,505000000.0,300000000.0,172000000.0,
