,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2026-01-31,VANGUARD SPECIALIZED FUNDS-Vanguard Real Estate Index Fund,0.0376,11108115,1507815591,0.0036000002
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0317,9345699,1268585233,-0.0025
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.025,7391997,1003389713,0.0223
3,2026-01-31,"Principal Funds, Inc-MidCap Fund",0.0235,6945759,942817364,-0.0163
4,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0219,6477187,879213398,-0.015800001
5,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128,3772143,512030711,-0.0094
6,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0126,3730518,506380533,0.0016
7,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117,3452375,468625401,-0.0185
8,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0093,2738668,371746809,0.0247
9,2026-02-28,Fidelity Contrafund,0.0070999996,2095074,284385356,-0.060700003
