period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,5282317190,4704600000,6832919280,6,4798000000,0.1009
+1q,3514741780,2125029260,3988429420,6,3595000000,-0.0223
0y,17283599630,16280000000,18131373500,13,16918000000,0.0216
+1y,18145427260,17007000000,18903540200,14,17283599630,0.0499
