,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-35224000.0,-55081000.0,74880000.0,-54796000.0,
Tax Rate For Calcs,0.238,0.223,0.052,0.266,
Normalized EBITDA,3429000000.0,3749000000.0,309000000.0,3006000000.0,
Total Unusual Items,-148000000.0,-247000000.0,1440000000.0,-206000000.0,
Total Unusual Items Excluding Goodwill,-148000000.0,-247000000.0,1440000000.0,-206000000.0,
Net Income From Continuing Operation Net Minority Interest,864000000.0,1125000000.0,-202000000.0,1221000000.0,
Reconciled Depreciation,896000000.0,1071000000.0,1174000000.0,688000000.0,
Reconciled Cost Of Revenue,25271000000.0,22432000000.0,26604000000.0,27475000000.0,
EBITDA,3281000000.0,3502000000.0,1749000000.0,2800000000.0,
EBIT,1875000000.0,2099000000.0,454000000.0,2080000000.0,
Net Interest Income,-741000000.0,-651000000.0,-667000000.0,-417000000.0,
Interest Expense,741000000.0,651000000.0,667000000.0,417000000.0,
Normalized Income,976776000.0,1316919000.0,-1567120000.0,1372204000.0,
Net Income From Continuing And Discontinued Operation,864000000.0,1125000000.0,-202000000.0,1221000000.0,
Total Expenses,28769000000.0,25848000000.0,29872000000.0,29319000000.0,
Total Operating Income As Reported,1845000000.0,2424000000.0,384000000.0,2018000000.0,
Diluted Average Shares,199000000.0,212000000.0,228000000.0,236000000.0,
Basic Average Shares,195000000.0,206000000.0,228000000.0,236000000.0,
Diluted EPS,4.01,4.99,-1.12,5.17,
Basic EPS,4.09,5.14,-1.12,5.17,
Diluted NI Availto Com Stockholders,797000000.0,1058000000.0,-256000000.0,1221000000.0,
Net Income Common Stockholders,797000000.0,1058000000.0,-256000000.0,1221000000.0,
Preferred Stock Dividends,67000000.0,67000000.0,54000000.0,,
Net Income,864000000.0,1125000000.0,-202000000.0,1221000000.0,
Minority Interests,,,,,0.0
Net Income Including Noncontrolling Interests,864000000.0,1125000000.0,-202000000.0,1221000000.0,
Net Income Discontinuous Operations,,,,,0.0
Net Income Continuous Operations,864000000.0,1125000000.0,-202000000.0,1221000000.0,
Tax Provision,270000000.0,323000000.0,-11000000.0,442000000.0,
Pretax Income,1134000000.0,1448000000.0,-213000000.0,1663000000.0,
Other Income Expense,-69000000.0,-183000000.0,1503000000.0,-144000000.0,
Other Non Operating Income Expenses,68000000.0,44000000.0,47000000.0,56000000.0,
Special Income Charges,-148000000.0,-247000000.0,1440000000.0,-206000000.0,
Gain On Sale Of Ppe,-25000000.0,208000000.0,1578000000.0,52000000.0,
Other Special Charges,10000000.0,382000000.0,-109000000.0,,77000000.0
Write Off,39000000.0,7000000.0,102000000.0,0.0,
Impairment Of Capital Assets,0.0,36000000.0,26000000.0,206000000.0,
Restructuring And Mergern Acquisition,74000000.0,30000000.0,119000000.0,52000000.0,
Earnings From Equity Interest,11000000.0,20000000.0,16000000.0,6000000.0,
Net Non Operating Interest Income Expense,-741000000.0,-651000000.0,-667000000.0,-417000000.0,
Interest Expense Non Operating,741000000.0,651000000.0,667000000.0,417000000.0,
Operating Income,1944000000.0,2282000000.0,-1049000000.0,2224000000.0,
Operating Expense,4008000000.0,3748000000.0,3389000000.0,1876000000.0,
Other Operating Expenses,,,,,698000000.0
Provision For Doubtful Accounts,,314000000.0,251000000.0,11000000.0,698000000.0
Depreciation Amortization Depletion Income Statement,1406000000.0,1403000000.0,1295000000.0,720000000.0,
Depreciation And Amortization In Income Statement,1406000000.0,1403000000.0,1295000000.0,720000000.0,
Selling General And Administration,2602000000.0,2345000000.0,2094000000.0,1145000000.0,
Gross Profit,5952000000.0,6030000000.0,2340000000.0,4100000000.0,
Cost Of Revenue,24761000000.0,22100000000.0,26483000000.0,27443000000.0,
Total Revenue,30713000000.0,28130000000.0,28823000000.0,31543000000.0,
Operating Revenue,30425000000.0,27823000000.0,28823000000.0,31543000000.0,
