period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,3056462810,2905309000,3229000000,24,2770200000,0.1033
+1q,3215718540,3099800000,3310000000,23,2964700000,0.0847
0y,13036095000,12301800000,13300000000,30,12001300000,0.0862
+1y,14362649450,13460100000,16392300000,28,13036095000,0.1018
