,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,GROWTH FUND OF AMERICA,0.051,12982685,5567429611,0.0
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.031400003,7980897,3422487896,-0.0117999995
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0252,6398073,2743717580,0.0115
3,2026-01-31,"Invesco QQQ Trust, Series 1",0.0217,5527074,2370202731,-0.0291
4,2025-12-31,INVESTMENT CO OF AMERICA,0.0214,5437002,2331576706,0.0
5,2025-12-31,AMERICAN BALANCED FUND,0.0182,4620360,1981372041,0.028800001
6,2025-12-31,AMCAP FUND,0.0146,3703064,1588003418,0.0
7,2025-12-31,NEW PERSPECTIVE FUND,0.013200001,3366011,1443463298,-0.2215
8,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128,3264916,1400110224,-0.0094
9,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,3228892,1384661873,0.0017
