,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0319,3587477,229562659,0.0008
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0254,2857032,182821482,0.0136
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.0229,2572077,164587211,-0.050300002
3,2026-01-31,Invesco Exchange-Traded Fund Trust-Invesco S&P 500 Equal Weight ETF,0.0209,2348094,150254539,0.0586
4,2026-02-28,ProShares Trust-ProShares S&P 500 Dividend Aristocrats ETF,0.020499999,2304737,147480124,0.0023
5,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.012999999,1457488,93264659,-0.0104
6,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Growth Index Fund,0.0128999995,1452062,92917449,-0.0417
7,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0128,1442777,92323302,0.0016
8,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117999995,1325907,84844791,-0.0186
9,2025-12-31,VANGUARD FENWAY FUNDS-Vanguard Equity Income Fund,0.0115,1294430,82830577,1.5580001
