,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0317,3876922,3315970146,-0.0092
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0254,3112172,2661871825,0.0138
2,2025-11-30,MFS SERIES TRUST I-MFS Value Fund,0.016900001,2070333,1770776513,-0.105399996
3,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.012999999,1588289,1358479460,-0.0094
4,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0128,1570763,1343489297,0.0017
5,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0119,1453959,1243585668,-0.0185
6,2026-01-31,PUTNAM LARGE CAP VALUE FUND,0.0095,1163593,995232725,0.0
7,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0093,1135858,971510703,0.016900001
8,2026-02-28,SELECT SECTOR SPDR TRT-State Street Health Care Select Sector SPDR ETF,0.0075,913961,781719980,0.0134000005
9,2025-12-31,JPMorgan Trust II-JPMorgan Large Cap Growth Fund,0.0069999998,855433,731660397,0.2394
