period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,11.58286,11.53,11.666,10.12,13,0.1446
+1q,9.71671,9.48945,10.01,8.26,7,0.17639999
0y,39.02287,38.94,39.10129,33.05,16,0.1807
+1y,44.18371,43.07,44.65,39.02287,16,0.13229999
