,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-8388000.0,-10126000.0,-9823000.0,-827722.772277,-7778140.293638,
Tax Rate For Calcs,0.233,0.166,0.209,0.137954,0.243067,
Normalized EBITDA,1917000000.0,1718000000.0,1304000000.0,1717000000.0,1478000000.0,
Total Unusual Items,-36000000.0,-61000000.0,-47000000.0,-6000000.0,-32000000.0,
Total Unusual Items Excluding Goodwill,-36000000.0,-61000000.0,-47000000.0,-6000000.0,-32000000.0,
Net Income From Continuing Operation Net Minority Interest,1186000000.0,1110000000.0,784000000.0,1260000000.0,879000000.0,
Reconciled Depreciation,188000000.0,188000000.0,157000000.0,151000000.0,153000000.0,
Reconciled Cost Of Revenue,102473000000.0,99608000000.0,94548000000.0,87184000000.0,92010000000.0,
EBITDA,1881000000.0,1657000000.0,1257000000.0,1711000000.0,1446000000.0,
EBIT,1693000000.0,1469000000.0,1100000000.0,1560000000.0,1293000000.0,
Net Interest Income,-63000000.0,-74000000.0,-49000000.0,128000000.0,-67000000.0,
Interest Expense,63000000.0,74000000.0,49000000.0,45000000.0,67000000.0,
Normalized Income,1213612000.0,1160874000.0,821177000.0,1265172277.227723,903221859.706362,
Net Income From Continuing And Discontinued Operation,1186000000.0,1110000000.0,784000000.0,1260000000.0,879000000.0,
Total Expenses,104503000000.0,101682000000.0,96744000000.0,89159000000.0,94038000000.0,
Total Operating Income As Reported,1619000000.0,1407000000.0,1036000000.0,1591000000.0,1224000000.0,
Diluted Average Shares,123700000.0,124400000.0,125500000.0,125900000.0,126600000.0,
Basic Average Shares,123200000.0,124000000.0,124900000.0,125200000.0,126000000.0,
Diluted EPS,9.59,8.92,6.25,10.01,6.95,
Basic EPS,9.63,8.95,6.28,10.06,6.98,
Diluted NI Availto Com Stockholders,1186000000.0,1110000000.0,784000000.0,1260000000.0,879000000.0,
Net Income Common Stockholders,1186000000.0,1110000000.0,784000000.0,1260000000.0,879000000.0,
Net Income,1186000000.0,1110000000.0,784000000.0,1260000000.0,879000000.0,
Minority Interests,-64000000.0,-53000000.0,-47000000.0,-46000000.0,-49000000.0,
Net Income Including Noncontrolling Interests,1250000000.0,1163000000.0,831000000.0,1306000000.0,928000000.0,
Net Income Continuous Operations,1250000000.0,1163000000.0,831000000.0,1306000000.0,928000000.0,
Tax Provision,380000000.0,232000000.0,220000000.0,209000000.0,298000000.0,
Pretax Income,1630000000.0,1395000000.0,1051000000.0,1515000000.0,1226000000.0,
Other Income Expense,38000000.0,1000000.0,17000000.0,-277000000.0,37000000.0,
Other Non Operating Income Expenses,74000000.0,62000000.0,64000000.0,-271000000.0,69000000.0,
Special Income Charges,-36000000.0,-61000000.0,-47000000.0,-73000000.0,-32000000.0,
Other Special Charges,,-2000000.0,,0.0,,-4000000.0
Impairment Of Capital Assets,,,2000000.0,,,
Restructuring And Mergern Acquisition,36000000.0,63000000.0,45000000.0,73000000.0,32000000.0,
Net Non Operating Interest Income Expense,-63000000.0,-74000000.0,-49000000.0,128000000.0,-67000000.0,
Interest Expense Non Operating,63000000.0,74000000.0,49000000.0,45000000.0,67000000.0,
Operating Income,1655000000.0,1468000000.0,1083000000.0,1664000000.0,1256000000.0,
Operating Expense,2030000000.0,2074000000.0,2196000000.0,1975000000.0,2028000000.0,
Selling General And Administration,2030000000.0,2074000000.0,2196000000.0,1975000000.0,2028000000.0,
Gross Profit,3685000000.0,3542000000.0,3279000000.0,3639000000.0,3284000000.0,
Cost Of Revenue,102473000000.0,99608000000.0,94548000000.0,87184000000.0,92010000000.0,
Total Revenue,106158000000.0,103150000000.0,97827000000.0,90823000000.0,95294000000.0,
Operating Revenue,106158000000.0,103150000000.0,97827000000.0,90823000000.0,95294000000.0,
