address1,address2,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,marketState,regularMarketChangePercent,regularMarketPrice,shortName,longName,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,displayName,trailingPegRatio
56 Top Gallant Road,PO Box 10212,Stamford,CT,06902-7700,United States,203 964 0096,https://www.gartner.com,Information Technology Services,information-technology-services,Information Technology Services,Technology,technology,Technology,"Gartner, Inc. provides business and technology insights for decisions and performance on an organization's mission-critical priorities in the United States, Canada, Europe, the Middle East, Africa, and internationally. It operates through three segments: Insights, Conferences, and Consulting. The Research segment delivers insights through subscription services, such as access to published content, data and benchmarks, and direct access to a network of business and technology experts. The Conferences segment offers executives and teams in an organization the opportunity to learn, share, and network through its Symposium/Xpo series and peer-driven sessions, as well as conferences focused on specific business roles and topics. The Consulting segment provides technology-driven strategic initiatives, including custom analysis and on-the-ground support to senior executives. This segment also offers actionable solutions for IT-related priorities, including IT cost optimization, digital transformation, and IT sourcing optimization. Gartner, Inc. was founded in 1979 and is headquartered in Stamford, Connecticut.",20244,"[{'maxAge': 1, 'name': 'Mr. Eugene A. Hall', 'age': 68, 'title': 'CEO & Chairman', 'yearBorn': 1957, 'fiscalYear': 2024, 'totalPay': 3078007, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Craig W. Safian CPA', 'age': 56, 'title': 'Executive VP & CFO', 'yearBorn': 1969, 'fiscalYear': 2024, 'totalPay': 1890964, 'exercisedValue': 10391843, 'unexercisedValue': 9208055}, {'maxAge': 1, 'name': 'Ms. Robin B. Kranich', 'age': 54, 'title': 'Executive VP & Chief Human Resources Officer', 'yearBorn': 1971, 'fiscalYear': 2024, 'totalPay': 1562130, 'exercisedValue': 4028317, 'unexercisedValue': 3437333}, {'maxAge': 1, 'name': 'Mr. Scott C. Hensel', 'age': 52, 'title': 'Executive Vice President of Global Services & Delivery', 'yearBorn': 1973, 'fiscalYear': 2024, 'totalPay': 1539532, 'exercisedValue': 5211519, 'unexercisedValue': 8501987}, {'maxAge': 1, 'name': 'Mr. William James Wartinbee', 'age': 51, 'title': 'Executive Vice President of Global Sales Strategy & Operations', 'yearBorn': 1974, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Altaf  Rupani', 'age': 51, 'title': 'Executive VP & Chief Information Officer', 'yearBorn': 1974, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. David  Cohen', 'title': 'Senior Vice President of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Thomas Sang Kim', 'age': 53, 'title': 'Executive VP, Chief Legal Officer & Corporate Secretary', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John J. Rinello', 'age': 56, 'title': 'Senior Vice President of Global Business Sales', 'yearBorn': 1969, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Claire  Herkes', 'age': 49, 'title': 'Executive Vice President of Conferences', 'yearBorn': 1976, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1,7,3,2,2,1775001600,1735603200,http://investor.gartner.com/phoenix.zhtml?c=99568&p=irol-irhome,[],86400,2,155.81,154.69,149.82,155.435,155.81,154.69,149.82,155.435,932342400,0.0,1.045,15.582987,10.366084,674800,674760,1640851,1296290,1296290,150.66,150.92,80,160,10827428864,11120578907,139.18,451.73,584.01,3.09375,1.6664695,167.2182,244.83905,0.0,0.0,USD,False,12746007552,0.11224,67960581,70450294,7626397,6697151,1770940800,1773360000,0.1083,0.033859998,1.06008,4.64,0.1272,72077145,4.515,33.27132,1767139200,1798675200,1767139200,-0.392,729230976,9.64,14.49149,2:1,828316800,1.962,9.726,-0.5872583,0.32693863,1.195,932342400,EQUITY,150.22,255.0,140.0,188.61539,180.0,2.66667,hold,13,1722520960,24.45,1310531968,3347950080,0.847,0.999,6497226240,1046.535,86.222,0.088640004,0.86861,4443651072,922793728,1290365056,-0.342,0.022,0.68393,0.20171,0.18978001,USD,IT,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,True,749827800000,-5.5899963,149.82 - 155.435,NYSE,1640851,11.040009,0.07932181,139.18 - 451.73,-301.51,-0.6674562,-58.725826,1770125400,1777984200,1777984200,1770123600,1770123600,True,9.64,14.49149,13.15799,REGULAR,-3.5877006,150.22,"Gartner, Inc.","Gartner, Inc.",11.416637,-16.9982,-0.10165281,-94.61905,-0.38645408,15,0,2.7 - Hold,False,[],1775579007,NYQ,finmb_130705,America/New_York,EDT,-14400000,us_market,False,Gartner,0.8277
