,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0305,2152195,323453372,-0.0497
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.025799999,1817462,273146351,-0.0277
2,2025-12-31,GROWTH FUND OF AMERICA,0.0238,1676224,251919693,0.0
3,2025-12-31,BARON SELECT FUNDS-Baron Partners Fund,0.0175,1230000,184856691,0.0
4,2025-12-31,BARON INVESTMENT Fd.S TRT -BARON GROWTH Fd.,0.017,1200000,180347991,0.0
5,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.013200001,927707,139425078,-0.0092
6,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.012999999,917273,137856953,0.0017
7,2025-11-30,VANGUARD WORLD FUND-Vanguard Information Technology Index Fund,0.0126,886842,133283478,0.052399997
8,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0121,849082,127608528,-0.0184
9,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.011,776952,116768110,1.0
