period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1523045880,1464000000,1570000000,11,1534100000,-0.0072000003
+1q,1682787470,1659000000,1721800000,11,1686500000,-0.0022
0y,6523008920,6389000000,6649000000,13,6500000000,0.0034999999
+1y,6869952140,6503000000,7212900000,13,6523008920,0.053200003
