,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,-31500000.0,0.0,0.0,840.0,
Tax Rate For Calcs,0.22841,0.21,0.242,0.21,0.21,
Normalized EBITDA,445476000.0,286714000.0,380333000.0,331181000.0,426742000.0,
Total Unusual Items,0.0,-150000000.0,0.0,0.0,4000.0,
Total Unusual Items Excluding Goodwill,0.0,-150000000.0,0.0,0.0,4000.0,
Net Income From Continuing Operation Net Minority Interest,242152000.0,35357000.0,240783000.0,210939000.0,398573000.0,
Reconciled Depreciation,47857000.0,50953000.0,50739000.0,50760000.0,51222000.0,
Reconciled Cost Of Revenue,572596000.0,474218000.0,531731000.0,475030000.0,574925000.0,
EBITDA,445476000.0,136714000.0,380333000.0,331181000.0,426746000.0,
EBIT,397619000.0,85761000.0,329594000.0,280421000.0,375524000.0,
Net Interest Income,-19068000.0,-16279000.0,-11801000.0,-13413000.0,-12318000.0,
Interest Expense,83784000.0,16279000.0,11801000.0,13413000.0,73876000.0,
Normalized Income,242152000.0,153857000.0,240783000.0,210939000.0,398569840.0,
Net Income From Continuing And Discontinued Operation,242152000.0,35357000.0,240783000.0,210939000.0,398573000.0,
Total Expenses,1418331000.0,1287728000.0,1359358000.0,1256098000.0,1397328000.0,
Total Operating Income As Reported,334239000.0,86344000.0,327096000.0,278032000.0,317795000.0,
Diluted Average Shares,72100000.0,75000000.0,77359000.0,77800000.0,78000000.0,
Basic Average Shares,72000000.0,74900000.0,77157000.0,77400000.0,77500000.0,
Diluted EPS,3.36,0.47,3.11,2.71,5.11,
Basic EPS,3.36,0.47,3.12,2.73,5.14,
Diluted NI Availto Com Stockholders,242152000.0,35357000.0,240783000.0,210939000.0,398573000.0,
Net Income Common Stockholders,242152000.0,35357000.0,240783000.0,210939000.0,398573000.0,
Net Income,242152000.0,35357000.0,240783000.0,210939000.0,398573000.0,
Net Income Including Noncontrolling Interests,242152000.0,35357000.0,240783000.0,210939000.0,398573000.0,
Net Income Continuous Operations,242152000.0,35357000.0,240783000.0,210939000.0,398573000.0,
Tax Provision,71683000.0,34125000.0,77010000.0,56069000.0,-96925000.0,
Pretax Income,313835000.0,69482000.0,317793000.0,267008000.0,301648000.0,
Other Income Expense,-1336000.0,-150583000.0,2498000.0,2389000.0,-3825000.0,
Other Non Operating Income Expenses,-1336000.0,-583000.0,2498000.0,2389000.0,-3829000.0,
Special Income Charges,0.0,-150000000.0,0.0,0.0,4000.0,
Gain On Sale Of Business,,,,,0.0,0.0
Other Special Charges,,,,,0.0,-300000000.0
Impairment Of Capital Assets,0.0,150000000.0,,,,
Restructuring And Mergern Acquisition,0.0,0.0,0.0,0.0,-4000.0,
Net Non Operating Interest Income Expense,-19068000.0,-16279000.0,-11801000.0,-13413000.0,-12318000.0,
Interest Expense Non Operating,83784000.0,16279000.0,11801000.0,13413000.0,73876000.0,
Operating Income,334239000.0,236344000.0,327096000.0,278032000.0,317791000.0,
Operating Expense,845735000.0,813510000.0,827627000.0,781068000.0,822403000.0,
Depreciation Amortization Depletion Income Statement,47857000.0,50953000.0,50739000.0,50760000.0,51222000.0,
Depreciation And Amortization In Income Statement,47857000.0,50953000.0,50739000.0,50760000.0,51222000.0,
Amortization,19976000.0,20220000.0,20204000.0,21894000.0,22132000.0,
Amortization Of Intangibles Income Statement,19976000.0,20220000.0,20204000.0,21894000.0,22132000.0,
Depreciation Income Statement,27881000.0,30733000.0,30535000.0,28866000.0,29090000.0,
Selling General And Administration,797878000.0,762557000.0,776888000.0,730308000.0,771181000.0,
Gross Profit,1179974000.0,1049854000.0,1154723000.0,1059100000.0,1140194000.0,
Cost Of Revenue,572596000.0,474218000.0,531731000.0,475030000.0,574925000.0,
Total Revenue,1752570000.0,1524072000.0,1686454000.0,1534130000.0,1715119000.0,
Operating Revenue,1702583000.0,1468851000.0,1686454000.0,1534130000.0,1715119000.0,
