period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1057988600,750000000,1246200000,23,844568000,0.2527
+1q,1191814920,996008500,1398000000,23,1097170000,0.0863
0y,5212387410,4897094820,6293000000,32,5219376000,-0.0013
+1y,6093663470,5464658000,7560000000,31,5212387410,0.1691
