,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-1272777.0,-1967571.0,-3410980.847984,49790370.0,
Tax Rate For Calcs,0.033,0.081,0.067894,0.21,
Normalized EBITDA,2192829000.0,1892997000.0,1262489000.0,53450000.0,
Total Unusual Items,-38569000.0,-24291000.0,-50240000.0,237097000.0,
Total Unusual Items Excluding Goodwill,-38569000.0,-24291000.0,-50240000.0,237097000.0,
Net Income From Continuing Operation Net Minority Interest,1528229000.0,1292044000.0,830777000.0,-44166000.0,
Reconciled Depreciation,529216000.0,423498000.0,307994000.0,269724000.0,
Reconciled Cost Of Revenue,3099037000.0,2348425000.0,2017923000.0,2549461000.0,
EBITDA,2154260000.0,1868706000.0,1212249000.0,290547000.0,
EBIT,1625044000.0,1445208000.0,904255000.0,20823000.0,
Net Interest Income,37631000.0,50220000.0,84702000.0,21059000.0,
Interest Expense,44131000.0,38870000.0,12965000.0,12225000.0,
Interest Income,81762000.0,89090000.0,97667000.0,33284000.0,
Normalized Income,1565525223.0,1314367429.0,877606019.152016,-231472630.0,
Net Income From Continuing And Discontinued Operation,1528229000.0,1292044000.0,830777000.0,-44166000.0,
Total Expenses,3622512000.0,2812554000.0,2432629000.0,2900066000.0,
Total Operating Income As Reported,1596864000.0,1394420000.0,857266000.0,-27236000.0,
Diluted Average Shares,107537000.0,107525000.0,107372000.0,106551000.0,
Basic Average Shares,107235000.0,107015000.0,106795000.0,106551000.0,
Diluted EPS,14.21,12.02,7.74,-0.41,
Basic EPS,14.25,12.07,7.78,-0.41,
Diluted NI Availto Com Stockholders,1528229000.0,1292044000.0,830777000.0,-44166000.0,
Net Income Common Stockholders,1528229000.0,1292044000.0,830777000.0,-44166000.0,
Net Income,1528229000.0,1292044000.0,830777000.0,-44166000.0,
Net Income Including Noncontrolling Interests,1528229000.0,1292044000.0,830777000.0,-44166000.0,
Net Income Continuous Operations,1528229000.0,1292044000.0,830777000.0,-44166000.0,
Earnings From Equity Interest Net Of Tax,,,,0.0,0.0
Tax Provision,52684000.0,114294000.0,60513000.0,52764000.0,
Pretax Income,1580913000.0,1406338000.0,891290000.0,8598000.0,
Other Income Expense,-53582000.0,-37617000.0,-79385000.0,268286000.0,
Other Non Operating Income Expenses,-15013000.0,-13326000.0,-29145000.0,31189000.0,
Special Income Charges,0.0,685000.0,-28707000.0,253511000.0,
Gain On Sale Of Business,0.0,1115000.0,6883000.0,253511000.0,
Other Special Charges,,430000.0,35590000.0,,
Gain On Sale Of Security,-38569000.0,-24976000.0,-21533000.0,-16414000.0,
Net Non Operating Interest Income Expense,37631000.0,50220000.0,84702000.0,21059000.0,
Interest Expense Non Operating,44131000.0,38870000.0,12965000.0,12225000.0,
Interest Income Non Operating,81762000.0,89090000.0,97667000.0,33284000.0,
Operating Income,1596864000.0,1393735000.0,885973000.0,-280747000.0,
Operating Expense,523475000.0,464129000.0,414706000.0,350605000.0,
Other Operating Expenses,86295000.0,84492000.0,64777000.0,73077000.0,
Research And Development,233421000.0,191375000.0,152307000.0,112804000.0,
Selling General And Administration,203759000.0,188262000.0,197622000.0,164724000.0,
Gross Profit,2120339000.0,1857864000.0,1300679000.0,69858000.0,
Cost Of Revenue,3099037000.0,2348425000.0,2017923000.0,2549461000.0,
Total Revenue,5219376000.0,4206289000.0,3318602000.0,2619319000.0,
Operating Revenue,5219376000.0,4206289000.0,3318602000.0,2619319000.0,
