,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1336,31441258,6663188697,0.02
1,2025-12-31,Blackrock Inc.,0.121700004,28641620,6069875405,-0.089700006
2,2025-12-31,State Street Corporation,0.053200003,12509230,2651018605,0.018
3,2025-12-31,"Geode Capital Management, LLC",0.0277,6529013,1383661099,0.0068
4,2025-12-31,"Wellington Management Group, LLP",0.022,5166687,1094950158,-0.109799996
5,2025-12-31,Morgan Stanley,0.0218,5122688,1085625670,-0.020599999
6,2025-12-31,"FMR, LLC",0.0196,4601086,975085164,-0.1511
7,2025-12-31,"WCM Investment Management, LLC",0.0171,4032682,854626145,1.0
8,2025-12-31,NORGES BANK,0.0163,3845956,815054237,0.10560001
9,2025-12-31,Bank of America Corporation,0.0139999995,3288727,696963479,-0.0846
