period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,2.77884,2.67,3.00875,2.35,13,0.1825
+1q,2.33407,2.24443,2.4,2.08,13,0.1221
0y,10.30516,10.2,10.43258,8.24,16,0.25059998
+1y,11.57812,11.26,11.75,10.30516,16,0.123500004
