Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2026-04-15,2026-04-01,"[datetime.date(2026, 4, 30)]",3.00875,2.67,2.77884,64246192990,56300000000,61905799940
