period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2940559970,2900000000,3025000000,19,2160000000,0.3614
+1q,3120281900,2931700000,3370400000,17,2444000000,0.2767
0y,11505127810,11228000000,11773900000,22,9097000000,0.2647
+1y,14339231560,12173000000,17828500000,23,11505127810,0.2463
