,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-2306618.614511,4315720.195363,-3888663.736255,3590200.0,-5636659.410855
Tax Rate For Calcs,0.167937,0.212242,0.165391,0.145,0.155782
Normalized EBITDA,674141000.0,485573000.0,542912000.0,354362000.0,598807000.0
Total Unusual Items,-13735000.0,20334000.0,-23512000.0,24760000.0,-36183000.0
Total Unusual Items Excluding Goodwill,-13735000.0,20334000.0,-23512000.0,24760000.0,-36183000.0
Net Income From Continuing Operation Net Minority Interest,528681000.0,401615000.0,400822000.0,332769000.0,435733000.0
Reconciled Depreciation,46252000.0,49104000.0,47105000.0,46298000.0,46543000.0
Reconciled Cost Of Revenue,866695000.0,724414000.0,747552000.0,650554000.0,742636000.0
EBITDA,660406000.0,505907000.0,519400000.0,379122000.0,562624000.0
EBIT,614154000.0,456803000.0,472295000.0,332824000.0,516081000.0
Net Interest Income,34558000.0,32085000.0,31724000.0,30507000.0,30377000.0
Interest Income,34558000.0,32085000.0,31724000.0,30507000.0,30377000.0
Normalized Income,540109381.385489,385596720.195363,420445336.263745,311599200.0,466279340.589145
Net Income From Continuing And Discontinued Operation,528681000.0,401615000.0,400822000.0,332769000.0,435733000.0
Total Expenses,1510801000.0,1314098000.0,1342269000.0,1202275000.0,1306480000.0
Total Operating Income As Reported,614154000.0,456803000.0,472295000.0,332824000.0,516081000.0
Diluted Average Shares,193777000.0,193533000.0,193416000.0,193717000.0,193759000.0
Basic Average Shares,192336000.0,192464000.0,192523000.0,192544000.0,192075000.0
Diluted EPS,2.73,2.08,2.07,1.72,2.25
Basic EPS,2.75,2.09,2.08,1.73,2.27
Diluted NI Availto Com Stockholders,528681000.0,401615000.0,400822000.0,332769000.0,435733000.0
Net Income Common Stockholders,528681000.0,401615000.0,400822000.0,332769000.0,435733000.0
Net Income,528681000.0,401615000.0,400822000.0,332769000.0,435733000.0
Net Income Including Noncontrolling Interests,528681000.0,401615000.0,400822000.0,332769000.0,435733000.0
Net Income Continuous Operations,528681000.0,401615000.0,400822000.0,332769000.0,435733000.0
Tax Provision,106705000.0,108205000.0,79429000.0,56309000.0,80405000.0
Pretax Income,635386000.0,509820000.0,480251000.0,389078000.0,516138000.0
Other Income Expense,-13326000.0,20932000.0,-23768000.0,25747000.0,-30320000.0
Other Non Operating Income Expenses,409000.0,598000.0,-256000.0,987000.0,5863000.0
Gain On Sale Of Security,-13735000.0,20334000.0,-23512000.0,24760000.0,-36183000.0
Net Non Operating Interest Income Expense,34558000.0,32085000.0,31724000.0,30507000.0,30377000.0
Interest Income Non Operating,34558000.0,32085000.0,31724000.0,30507000.0,30377000.0
Operating Income,614154000.0,456803000.0,472295000.0,332824000.0,516081000.0
Operating Expense,644106000.0,589684000.0,594717000.0,551721000.0,563844000.0
Research And Development,294984000.0,286464000.0,276663000.0,268120000.0,258753000.0
Selling General And Administration,349122000.0,303220000.0,318054000.0,283601000.0,305091000.0
Gross Profit,1258260000.0,1046487000.0,1067012000.0,884545000.0,1079925000.0
Cost Of Revenue,866695000.0,724414000.0,747552000.0,650554000.0,742636000.0
Total Revenue,2124955000.0,1770901000.0,1814564000.0,1535099000.0,1822561000.0
Operating Revenue,2124955000.0,1770901000.0,1814564000.0,1535099000.0,1822561000.0
