address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,shortName,longName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,marketState,cryptoTradeable,displayName,trailingPegRatio
MUehlentalstrasse 36/38,Schaffhausen,8200,Switzerland,41 52 630 1600,https://www.garmin.com,Scientific & Technical Instruments,scientific-technical-instruments,Scientific & Technical Instruments,Technology,technology,Technology,"Garmin Ltd. designs, develops, manufactures, markets, and distributes a diverse range of GPS-enabled products and navigation, communications, sensor-based, and information products and services worldwide. It offers running; cycling products; smartwatch devices; scales and monitors; and sports timing and performance analysis; Garmin Connect and Garmin Connect Mobile, which are web and mobile platforms where users can track and analyze their fitness, activities and workouts, and wellness data; and Connect IQ, which enables third parties to create applications that run on Garmin devices. It also provides adventure watches; outdoor handhelds and satellite communicators; golf devices; consumer automotive; dog devices; InReach and Gramin response; and dive devices. In addition, it designs, manufactures, and markets various aircraft avionics solutions, including integrated flight decks, electronic flight displays and instrumentation, navigation and communication products, automatic flight control systems and safety-enhancing technologies, audio control systems, engine indication systems, traffic awareness and avoidance solutions, ADS-B and transponders, weather information and avoidance solutions, datalink and connectivity solutions, and portable GPS navigators and wearables, as well as service products to the aviation market. Further, it offers chartplotters and multi-function displays, cartography, fishfinders, sonar, autopilot systems, radars, compliant instrument displays and sensors, VHF communication radios, handhelds and wearable devices, sailing, audio, digital switching, trolling motors, and lighting; and domain controllers and infotainment units, as well as software, map database, camera, wearable, and automotive solutions. The company sells its products through independent retailers, dealers, distributors, installation and repair shops, OEM, and online webshop. Garmin Ltd. was founded in 1989 and is based in Schaffhausen, Switzerland.",23000,"[{'maxAge': 1, 'name': 'Mr. Clifton  Albert Pemble', 'title': 'President, CEO & Director', 'fiscalYear': 2024, 'totalPay': 1440831, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Douglas Gerard Boessen CPA', 'age': 62, 'title': 'CFO & Treasurer', 'yearBorn': 1963, 'fiscalYear': 2024, 'totalPay': 821216, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Patrick G. Desbois', 'age': 56, 'title': 'Co-Chief Operating Officer', 'yearBorn': 1969, 'fiscalYear': 2024, 'totalPay': 916312, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Bradley C. Trenkle', 'age': 45, 'title': 'Co-Chief Operating Officer', 'yearBorn': 1980, 'fiscalYear': 2024, 'totalPay': 1136380, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Philip I. Straub', 'age': 54, 'title': 'Executive VP & MD of Aviation - Garmin International, Inc', 'yearBorn': 1971, 'fiscalYear': 2024, 'totalPay': 866312, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Min-Hwan  Kao Ph.D.', 'age': 76, 'title': 'Co-Founder & Executive Chairman', 'yearBorn': 1949, 'fiscalYear': 2024, 'totalPay': 384430, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Teri  Seck', 'title': 'Director of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Joshua H. Maxfield', 'age': 52, 'title': 'VP, General Counsel & Secretary', 'yearBorn': 1973, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ted  Gartner', 'title': 'Director of Corporate Communications', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Laurie A. Minard', 'age': 58, 'title': 'Vice President of Human Resources', 'yearBorn': 1967, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",7,9,8,7,8,1775001600,1735603200,http://www.garmin.com/en-US/company/investors?activeBranchId=investor,[],86400,2,242.79,241.14,236.21,241.69,242.79,241.14,236.21,241.69,4.2,1.77,1781481600,0.4016,2.09,0.968,27.768648,23.426317,207239,207239,964421,655460,655460,237.61,238.51,100,200,45859520512,45743069249,170.0,261.69,261.69,6.35,6.3293633,228.9722,223.441,3.6,0.014827629,USD,False,43201208320,0.22964,163926299,192480830,3034324,4031945,1770940800,1773360000,0.015800001,0.14883,0.57786,2.58,0.0186,192480830,46.582,5.1147437,1766793600,1798329600,1766793600,0.213,1663886976,8.58,10.1704,2:1,1155686400,5.962,20.922,0.3983183,0.32693863,0.9,1773360000,EQUITY,238.255,320.0,220.0,260.25,258.5,none,8,2737848064,14.224,2064834944,195988000,2.331,3.633,7245518848,2.184,37.646,0.11371,0.19783,4256303104,790871488,1633358976,0.212,0.166,0.58744,0.28498,0.28902,USD,GRMN,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,[],1775578818,NYQ,finmb_598655,America/New_York,EDT,-14400000,us_market,False,-1.8678646,238.255,Garmin Ltd.,Garmin Ltd.,True,976285800000,-4.5349884,236.21 - 241.69,NYSE,964421,68.255005,0.40150002,170.0 - 261.69,-23.434998,-0.089552514,39.83183,1806019200,1777465800,1777465800,1777465800,1777473000,1777473000,False,8.58,10.1704,9.38455,25.388004,9.282806,0.040541194,14.814011,0.06629943,15,0,REGULAR,False,Garmin,3.0836
