address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,regularMarketChangePercent,regularMarketPrice,longName,marketState,averageAnalystRating,cryptoTradeable,shortName,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,displayName,trailingPegRatio
3250 Van Ness Avenue,San Francisco,CA,94109,United States,415 421 7900,https://www.williams-sonomainc.com,Specialty Retail,specialty-retail,Specialty Retail,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,"Williams-Sonoma, Inc. operates as an omni-channel specialty retailer of various products for home the United States and internationally. The company provides cooking, dining, and entertaining products, such as cookware, tools, electrics, cutlery, tabletop and bar, outdoor, furniture, and a library of cookbooks. It offers home furnishings, home decor products and accessories, bedding, lighting, rugs, table essentials, kids accessories, made-to-order lighting, hardware, personalized products, custom gifts, and vintage-inspired heirloom products. It offers its products under the Williams Sonoma, Pottery Barn, Pottery Barn Kids, Pottery Barn Teen, West Elm, Williams Sonoma Home, Rejuvenation, Mark and Graham, and GreenRow brand names. The company markets its products through e-commerce websites, direct-mail catalogs, and retail stores. Williams-Sonoma, Inc. was founded in 1956 and is headquartered in San Francisco, California.",19800,"[{'maxAge': 1, 'name': 'Ms. Laura J. Alber', 'age': 56, 'title': 'President, CEO & Director', 'yearBorn': 1969, 'fiscalYear': 2024, 'totalPay': 11692684, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jeffrey E. Howie', 'age': 55, 'title': 'Executive VP & CFO', 'yearBorn': 1970, 'fiscalYear': 2024, 'totalPay': 4167664, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. David Randolph King J.D.', 'age': 56, 'title': 'Executive VP, General Counsel & Secretary', 'yearBorn': 1969, 'fiscalYear': 2024, 'totalPay': 2524216, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Monica  Bhargava', 'title': 'President of Pottery Barn', 'fiscalYear': 2024, 'totalPay': 2675364, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jeremy  Brooks', 'age': 45, 'title': 'Senior VP, Chief Accounting Officer & Head of IR', 'yearBorn': 1980, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Brian  Yee', 'title': 'Senior VP of Corporate Finance & Treasurer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Sameer  Hassan', 'title': 'Chief Technology & Digital Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Abby  Teisch', 'title': 'Chief Marketing Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Vicki D. McWilliams', 'age': 67, 'title': 'President of Stores & Customer Care', 'yearBorn': 1958, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Felix J. Carbullido', 'age': 58, 'title': 'Executive VP & President of Williams Sonoma Brand', 'yearBorn': 1967, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",7,4,9,3,6,1775001600,1735603200,http://www.williams-sonomainc.com/investors/,[],86400,2,182.62,181.59,177.51,182.42,182.62,181.59,177.51,182.42,3.04,1.69,1776384000,0.29860002,1.72,1.578,20.311863,17.73442,459056,459056,1183350,1258400,1258400,179.32,179.69,100,100,21394323456,21443121548,133.57,222.0,222.0,0.144033,2.740467,197.672,191.1486,2.64,0.014456249,USD,False,21880225792,0.13942,117445037,119016049,7161527,7272142,1770940800,1773360000,0.060300004,0.01192,0.97863996,6.56,0.0805,119016049,17.534,10.252081,1769904000,1801440000,1769904000,-0.104,1088436992,8.85,10.13622,2:1,1720483200,2.803,13.271,0.311831,0.32693863,0.66,1768521600,EQUITY,179.76,230.0,136.0,204.52632,205.0,2.3913,buy,19,1019801024,8.569,1648770944,1456904960,0.587,1.388,7806816256,69.957,64.282,0.16537,0.51523995,3603051008,867585280,1314888960,-0.073,-0.043,0.46153,0.21120001,0.20326,USD,WSM,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,[],1775579586,NYQ,finmb_314400,America/New_York,EDT,-14400000,us_market,False,True,426432600000,-2.8600006,177.51 - 182.42,NYSE,1183350,46.189987,0.34581107,133.57 - 222.0,-42.240005,-0.19027029,31.1831,-1.5660939,179.76,"Williams-Sonoma, Inc.",REGULAR,2.4 - Buy,False,"Williams-Sonoma, Inc.",1779408000,1773837000,1779280200,1779280200,1747922400,1747922400,True,8.85,10.13622,9.26052,19.411436,-17.912003,-0.09061477,-11.388611,-0.05957988,15,0,Williams-Sonoma,2.4296
