,2026-01-31,2025-10-31,2025-07-31,2025-04-30,2025-01-31,2024-10-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.243142,0.265517,0.265698,0.23,0.242769,
Normalized EBITDA,538580000.0,376654000.0,384820000.0,347117000.0,553942000.0,
Net Income From Continuing Operation Net Minority Interest,368020000.0,241592000.0,247562000.0,231263000.0,384887000.0,
Reconciled Depreciation,60773000.0,57511000.0,56761000.0,56404000.0,58145000.0,
Reconciled Cost Of Revenue,1252243000.0,1015081000.0,972137000.0,964304000.0,1350475000.0,
EBITDA,538580000.0,376654000.0,384820000.0,347117000.0,553942000.0,
EBIT,477807000.0,319143000.0,328059000.0,290713000.0,495797000.0,
Net Interest Income,8440000.0,9785000.0,9080000.0,9533000.0,12485000.0,
Interest Income,8440000.0,9785000.0,9080000.0,9533000.0,12485000.0,
Normalized Income,368020000.0,241592000.0,247562000.0,231263000.0,384887000.0,
Net Income From Continuing And Discontinued Operation,368020000.0,241592000.0,247562000.0,231263000.0,384887000.0,
Total Expenses,1879322000.0,1563671000.0,1508701000.0,1439400000.0,1966421000.0,
Total Operating Income As Reported,477807000.0,319143000.0,328059000.0,290713000.0,495797000.0,
Diluted Average Shares,120997000.0,123273000.0,123595000.0,124789000.0,,126892000.0
Basic Average Shares,119122000.0,121434000.0,122121000.0,123108000.0,,125333000.0
Diluted EPS,3.04,1.96,2.0,1.85,,1.96
Basic EPS,3.09,1.99,2.03,1.88,,1.99
Diluted NI Availto Com Stockholders,368020000.0,241592000.0,247562000.0,231263000.0,384887000.0,
Net Income Common Stockholders,368020000.0,241592000.0,247562000.0,231263000.0,384887000.0,
Net Income,368020000.0,241592000.0,247562000.0,231263000.0,384887000.0,
Net Income Including Noncontrolling Interests,368020000.0,241592000.0,247562000.0,231263000.0,384887000.0,
Net Income Continuous Operations,368020000.0,241592000.0,247562000.0,231263000.0,384887000.0,
Tax Provision,118227000.0,87336000.0,89577000.0,68983000.0,123395000.0,
Pretax Income,486247000.0,328928000.0,337139000.0,300246000.0,508282000.0,
Net Non Operating Interest Income Expense,8440000.0,9785000.0,9080000.0,9533000.0,12485000.0,
Interest Income Non Operating,8440000.0,9785000.0,9080000.0,9533000.0,12485000.0,
Operating Income,477807000.0,319143000.0,328059000.0,290713000.0,495797000.0,
Operating Expense,627079000.0,548590000.0,536564000.0,475096000.0,615946000.0,
Selling General And Administration,627079000.0,548590000.0,536564000.0,475096000.0,615946000.0,
Gross Profit,1104886000.0,867733000.0,864623000.0,765809000.0,1111743000.0,
Cost Of Revenue,1252243000.0,1015081000.0,972137000.0,964304000.0,1350475000.0,
Total Revenue,2357129000.0,1882814000.0,1836760000.0,1730113000.0,2462218000.0,
Operating Revenue,2357129000.0,1882814000.0,1836760000.0,1730113000.0,2462218000.0,
