period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1797484120,1779700000,1813000000,16,1730113000,0.038900003
+1q,1916653970,1891900000,1931200000,16,1836760000,0.0435
0y,8150538570,8041000000,8204000000,19,7806816000,0.044
+1y,8527752440,8282299999,8736807240,17,8150538570,0.0463
