,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1275,15172744,2727452378,-0.0278
1,2025-12-31,Blackrock Inc.,0.099700004,11865615,2132962887,0.0119
2,2025-12-31,"Aristotle Capital Management, LLC",0.0767,9131439,1641467424,-0.0005
3,2025-12-31,"Blackhill Capital, Inc.",0.0646,7689036,1382181069,-0.0016
4,2025-12-31,State Street Corporation,0.0506,6027973,1083588393,-0.0182
5,2025-12-31,"FMR, LLC",0.032899998,3917055,704129785,-0.0052
6,2025-12-31,"Geode Capital Management, LLC",0.0294,3497235,628662944,-0.0161
7,2025-12-31,First Trust Advisors LP,0.020499999,2440452,438695638,0.0753
8,2025-12-31,"UBS AM, a distinct business unit of UBS ASSET MANAGEMENT AMERICAS LLC",0.0161,1919466,345043197,0.0732
9,2025-12-31,NORGES BANK,0.0149,1774569,318996513,0.3668
