period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,3107360000,3064600000,3165000000,22,2848367000,0.090900004
+1q,3005856130,2952000000,3061000000,21,2788469000,0.078
0y,13222145180,13120300000,13324000000,24,12392820000,0.0669
+1y,13950093220,13701100000,14243000000,25,13222145180,0.0551
