period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,6.94021,6.56,7.32,6.7,17,0.0359
+1q,6.23341,5.51,6.55,5.78,16,0.0784
0y,28.50376,27.75,29.5,25.64,20,0.1117
+1y,31.52087,29.7,33.89893,28.50376,19,0.1058
