address1,address2,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,longName,marketState,shortName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,averageAnalystRating,cryptoTradeable,trailingPegRatio
77 West Wacker Drive,Suite 4600,Chicago,IL,60601,United States,312 634 8100,https://www.adm.com,Farm Products,farm-products,Farm Products,Consumer Defensive,consumer-defensive,Consumer Defensive,"Archer-Daniels-Midland Company provides human and animal nutrition ingredients and solutions in the United States, Switzerland, the Cayman Islands, Brazil, Mexico, Canada, the United Kingdom, and internationally. It operates in three segments: Ag Services and Oilseeds; Carbohydrate Solutions; and Nutrition. The company engages in the origination, merchandising, transportation, and storage of agricultural raw materials, as well as the crushing and processing of oilseeds, including soybeans and soft seeds, such as cottonseed, sunflower seed, canola, rapeseed, and flaxseed; produces and markets vegetable oils and oilseed protein meals used by food, feed, energy, and industrial customers; sale of crude and partially refined vegetable oils; supplies peanuts and peanut-derived ingredients; and manufactures cotton cellulose pulp. It is also involved in the grain sourcing, handling, and multimodal transportation network supporting import, export, and distribution activities; structured trade finance activities; corn and wheat wet and dry milling and related processing activities; production of distillers' grains, corn gluten feed, and corn gluten meal for use as animal feed ingredients; and carbon capture and sequestration and other emissions-reduction initiatives. In addition, the company engages in the creation, manufacturing, sale, and distribution of an array of ingredients and solutions comprising plant-based proteins, flavors and colors derived from nature, flavor systems, emulsifiers, soluble fiber, polyols, hydrocolloids, probiotics, prebiotics, postbiotics, enzymes, botanical extracts, and other specialty food and feed ingredients and systems. Further, it is involved in the derivatives and commodity exchanges and clearing houses; and insurance coverage for certain property, casualty, marine, medical, and other miscellaneous risks. The company was founded in 1902 and is based in Chicago, Illinois.",40798,"[{'maxAge': 1, 'name': 'Mr. Juan Ricardo Luciano', 'age': 64, 'title': 'Chairman, CEO & President', 'yearBorn': 1961, 'fiscalYear': 2025, 'totalPay': 6072517, 'exercisedValue': 0, 'unexercisedValue': 14126517}, {'maxAge': 1, 'name': 'Mr. Monish D. Patolawala', 'age': 53, 'title': 'CFO & Executive VP', 'yearBorn': 1972, 'fiscalYear': 2025, 'totalPay': 4043434, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ian Robert Pinner', 'age': 52, 'title': 'Senior VP, President of Nutrition Business Unit and Chief Sales & Marketing Officer', 'yearBorn': 1973, 'fiscalYear': 2025, 'totalPay': 1583897, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Domingo Alejandro Lastra', 'age': 57, 'title': 'President of Latin America', 'yearBorn': 1968, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Gary Thomas  McGuigan', 'age': 52, 'title': 'Senior VP, President of North America AS&O & Global Trade', 'yearBorn': 1973, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Jon  Turney', 'age': 46, 'title': 'President of EMEA Oilseeds & Chief Risk Officer', 'yearBorn': 1979, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Fabiana  Bianchi', 'title': 'President of APAC', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Rodolfo  Luterman', 'age': 42, 'title': 'VP & Corporate Treasurer', 'yearBorn': 1983, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Victoria  De La Huerga', 'title': 'VP of Investor Relations & ADM Ventures', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",10,9,2,1,8,1775001600,1767139200,http://www.adm.com/en-US/investors/Pages/default.aspx,[],86400,2,73.38,73.38,72.147,73.69,73.38,73.38,72.147,73.69,2.08,2.82,1771286400,0.91480005,2.72,0.636,32.38565,14.8832035,485927,485927,4067976,3594780,3594780,72.25,72.26,100,100,34802466816,35578315233,40.98,74.19,98.88,1.367969,0.43357295,69.1134,61.6586,2.04,0.027800491,USD,False,44532133888,0.01343,477116440,481895100,15774400,13253195,1770940800,1773360000,0.0327,0.00659,0.8811,4.51,0.0429,481895100,47.36,1.5249156,1767139200,1798675200,1767139200,-0.196,1078000000,2.23,4.85245,105:100,999129600,0.555,17.664,0.75592244,0.32693863,0.52,1771286400,EQUITY,72.22,77.0,50.0,64.90909,65.0,3.25,hold,11,1047000000,2.176,2520999936,9758000128,0.287,1.365,80269000704,42.376,165.845,0.01706,0.04721,5032999936,2147749888,5452000256,-0.197,-0.137,0.0627,0.03141,0.01822,USD,ADM,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,Archer-Daniels-Midland Company,REGULAR,Archer-Daniels-Midland Company,True,322151400000,-1.159996,72.147 - 73.69,NYSE,4067976,31.240002,0.76232314,40.98 - 74.19,-1.9700012,-0.02655346,75.59225,1773100800,1770125400,1777984200,1777984200,1770125400,1770125400,True,2.23,4.85245,4.19386,17.220413,3.106598,0.044949282,10.561401,0.17128837,15,0,[],1775578572,NYQ,finmb_251704,America/New_York,EDT,-14400000,us_market,False,-1.5808069,72.22,3.3 - Hold,False,0.9518
