period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.66768,0.5385,0.72864,0.7,9,-0.0462
+1q,1.0002,0.8,1.22095,0.93,9,0.075500004
0y,4.19386,3.75,5.08,3.43,12,0.2227
+1y,4.85912,4.1,5.903,4.19386,12,0.1586
