period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,21246976680,18796000000,25887887500,6,20175000000,0.0531
+1q,22229510730,20733000000,26137406910,6,21166000000,0.0502
0y,85606318960,80660700000,104286090710,9,80269000000,0.0665
+1y,88484149620,81553400000,115089076270,9,85606318960,0.0336
