,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,480000000.0,478000000.0,513000000.0,547000000.0,
Share Issued,480000000.0,478000000.0,513000000.0,547000000.0,
Net Debt,7395000000.0,9546000000.0,6997000000.0,8143000000.0,
Total Debt,9758000000.0,11538000000.0,9596000000.0,10288000000.0,
Tangible Book Value,15988000000.0,15399000000.0,17791000000.0,17740000000.0,
Invested Capital,31143000000.0,32325000000.0,32497000000.0,33464000000.0,
Working Capital,7131000000.0,7780000000.0,11105000000.0,11219000000.0,
Net Tangible Assets,15988000000.0,15399000000.0,17791000000.0,17740000000.0,
Capital Lease Obligations,1348000000.0,1381000000.0,1231000000.0,1108000000.0,
Common Stock Equity,22733000000.0,22168000000.0,24132000000.0,24284000000.0,
Total Capitalization,29339000000.0,29748000000.0,32391000000.0,32019000000.0,
Total Equity Gross Minority Interest,23027000000.0,22431000000.0,24465000000.0,24616000000.0,
Minority Interest,294000000.0,263000000.0,333000000.0,332000000.0,
Stockholders Equity,22733000000.0,22168000000.0,24132000000.0,24284000000.0,
Gains Losses Not Affecting Retained Earnings,-2531000000.0,-2988000000.0,-2487000000.0,-2509000000.0,
Other Equity Adjustments,-2531000000.0,-2988000000.0,-2487000000.0,-2509000000.0,
Retained Earnings,21983000000.0,21933000000.0,23465000000.0,23646000000.0,
Capital Stock,3281000000.0,3223000000.0,3154000000.0,3147000000.0,
Common Stock,3281000000.0,3223000000.0,3154000000.0,3147000000.0,
Total Liabilities Net Minority Interest,29362000000.0,30840000000.0,30166000000.0,35158000000.0,
Total Non Current Liabilities Net Minority Interest,9828000000.0,10902000000.0,11504000000.0,10967000000.0,
Other Non Current Liabilities,1042000000.0,997000000.0,1005000000.0,1014000000.0,
Non Current Deferred Liabilities,1135000000.0,1268000000.0,1309000000.0,1402000000.0,
Non Current Deferred Taxes Liabilities,1135000000.0,1268000000.0,1309000000.0,1402000000.0,
Long Term Debt And Capital Lease Obligation,7651000000.0,8637000000.0,9190000000.0,8551000000.0,
Long Term Capital Lease Obligation,1045000000.0,1057000000.0,931000000.0,816000000.0,
Long Term Debt,6606000000.0,7580000000.0,8259000000.0,7735000000.0,
Current Liabilities,19534000000.0,19938000000.0,18662000000.0,24191000000.0,
Other Current Liabilities,757000000.0,972000000.0,1101000000.0,1543000000.0,
Current Deferred Liabilities,9443000000.0,8462000000.0,8643000000.0,10550000000.0,
Current Deferred Revenue,9443000000.0,8462000000.0,8643000000.0,10550000000.0,
Current Debt And Capital Lease Obligation,2107000000.0,2901000000.0,406000000.0,1737000000.0,
Current Capital Lease Obligation,303000000.0,324000000.0,300000000.0,292000000.0,
Current Debt,1804000000.0,2577000000.0,106000000.0,1445000000.0,
Other Current Borrowings,1804000000.0,2577000000.0,106000000.0,1445000000.0,
Pensionand Other Post Retirement Benefit Plans Current,419000000.0,346000000.0,439000000.0,475000000.0,
Payables And Accrued Expenses,6808000000.0,7257000000.0,8073000000.0,9886000000.0,
Current Accrued Expenses,1349000000.0,1417000000.0,1304000000.0,1476000000.0,
Interest Payable,158000000.0,153000000.0,142000000.0,,
Payables,5459000000.0,5840000000.0,6769000000.0,8410000000.0,
Other Payable,,,73000000.0,223000000.0,220000000.0
