period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,2.54414,1.61,2.98,1.85,6,0.3752
+1q,3.96075,3.01573,5.99,2.37,5,0.67120004
0y,13.05901,8.68,19.9,8.97,7,0.4559
+1y,9.50024,6.67,14.91866,13.05901,9,-0.2725
