period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1799467050,1608000000,1952993640,9,1663000000,0.082100004
+1q,1914496570,1679118000,2424500000,7,1890000000,0.012999999
0y,7198486480,6207000000,8527000000,16,7084000000,0.0162
+1y,6845402130,5981436140,9068000000,19,7198486480,-0.049000002
