Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2026-01-30,2026-01-16,"[datetime.date(2026, 4, 29)]",1.81,1.72,1.76973,859300000,822200000,847740230
