period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,847740230,822200000,859300000,12,814300000,0.041100003
+1q,889490340,863321500,897703000,12,865400000,0.0278
0y,3568852440,3536328500,3591271000,13,3457500000,0.0322
+1y,3719227110,3598600000,3797255000,14,3568852440,0.0421
